customer_id,party_name,address,city,district,state,pincode,phone,customer_type,ledger_group,opening_balance,credit_limit,credit_days,gstin_placeholder
CUST0321,Bansal Traders,14 Main Road,Sawai Madhopur,Sawai Madhopur,Rajasthan,322001,9926670120,Retailer,Sundry Debtors,0.0,50000,30,08XXXXX0321X1ZA
CUST0322,Bansal Supermart,237 Main Road,Niwai,Tonk,Rajasthan,304021,9373981526,Retailer,Sundry Debtors,0.0,210000,30,08XXXXX0322X1ZA
CUST0323,Sogani Sons,661 Main Road,Deoli,Tonk,Rajasthan,304804,9116233779,Retailer,Sundry Debtors,0.0,100000,30,08XXXXX0323X1ZA
CUST0324,Sogani General Store,623 Main Road,Niwai,Tonk,Rajasthan,304021,9665004847,Retailer,Sundry Debtors,0.0,105000,30,08XXXXX0324X1ZA
CUST0325,Verma General Store,528 Main Road,Khanpur,Tonk,Rajasthan,304803,9524700674,Wholesaler,Sundry Debtors,4000.0,160000,30,08XXXXX0325X1ZA
CUST0326,Rajput Sons,242 Main Road,Malpura,Tonk,Rajasthan,304502,9957616735,Retailer,Sundry Debtors,36200.0,255000,30,08XXXXX0326X1ZA
CUST0327,Mali General Store,148 Main Road,Khanpur,Tonk,Rajasthan,304803,9908154607,Retailer,Sundry Debtors,14400.0,45000,30,08XXXXX0327X1ZA
CUST0328,Gupta Provisions,426 Main Road,Niwai,Tonk,Rajasthan,304021,9268554405,Retailer,Sundry Debtors,0.0,35000,30,08XXXXX0328X1ZA
CUST0329,Verma Kirana,509 Main Road,Malpura,Tonk,Rajasthan,304502,9719763450,Retailer,Sundry Debtors,0.0,60000,30,08XXXXX0329X1ZA
CUST0330,Bansal Sons,44 Main Road,Tonk,Tonk,Rajasthan,304001,9500616469,Retailer,Sundry Debtors,0.0,245000,30,08XXXXX0330X1ZA
CUST0331,Rajput Provisions,42 Main Road,Todaraisingh,Tonk,Rajasthan,304505,9533866230,Retailer,Sundry Debtors,9000.0,175000,30,08XXXXX0331X1ZA
CUST0332,Garg Brothers,369 Main Road,Tonk,Tonk,Rajasthan,304001,9651797227,Wholesaler,Sundry Debtors,0.0,65000,30,08XXXXX0332X1ZA
CUST0333,Kumawat Departmental Store,750 Main Road,Todaraisingh,Tonk,Rajasthan,304505,9851107376,Retailer,Sundry Debtors,0.0,70000,30,08XXXXX0333X1ZA
CUST0334,Bansal Enterprises,112 Main Road,Khanpur,Tonk,Rajasthan,304803,9349037794,Retailer,Sundry Debtors,0.0,280000,30,08XXXXX0334X1ZA
CUST0335,Khandelwal General Store,112 Main Road,Tonk,Tonk,Rajasthan,304001,9173370856,Retailer,Sundry Debtors,0.0,255000,30,08XXXXX0335X1ZA
CUST0336,Jain Brothers,636 Main Road,Malpura,Tonk,Rajasthan,304502,9982895702,Wholesaler,Sundry Debtors,0.0,30000,30,08XXXXX0336X1ZA
CUST0337,Agarwal Medical Store,780 Main Road,Uniara,Tonk,Rajasthan,304024,9990091126,Wholesaler,Sundry Debtors,10600.0,270000,30,08XXXXX0337X1ZA
CUST0338,Mali General Store,629 Main Road,Todaraisingh,Tonk,Rajasthan,304505,9169503868,Wholesaler,Sundry Debtors,0.0,260000,30,08XXXXX0338X1ZA
CUST0339,Jain Medical Store,122 Main Road,Uniara,Tonk,Rajasthan,304024,9116657213,Retailer,Sundry Debtors,0.0,125000,30,08XXXXX0339X1ZA
CUST0340,Khandelwal Traders,757 Main Road,Sawai Madhopur,Sawai Madhopur,Rajasthan,322001,9909150396,Retailer,Sundry Debtors,0.0,70000,30,08XXXXX0340X1ZA
CUST0341,Garg Brothers,736 Main Road,Tonk,Tonk,Rajasthan,304001,9569383561,Wholesaler,Sundry Debtors,37300.0,100000,30,08XXXXX0341X1ZA
CUST0342,Natani General Store,960 Main Road,Sawai Madhopur,Sawai Madhopur,Rajasthan,322001,9715784056,Retailer,Sundry Debtors,0.0,170000,30,08XXXXX0342X1ZA
CUST0343,Kumar Provisions,524 Main Road,Khanpur,Tonk,Rajasthan,304803,9406149993,Retailer,Sundry Debtors,0.0,280000,45,08XXXXX0343X1ZA
CUST0344,Mali General Store,646 Main Road,Malpura,Tonk,Rajasthan,304502,9715029948,Wholesaler,Sundry Debtors,0.0,160000,30,08XXXXX0344X1ZA
CUST0345,Agarwal Cold Store,76 Main Road,Todaraisingh,Tonk,Rajasthan,304505,9191568212,Wholesaler,Sundry Debtors,0.0,225000,30,08XXXXX0345X1ZA
CUST0346,Bohra Supermart,738 Main Road,Khanpur,Tonk,Rajasthan,304803,9262687136,Retailer,Sundry Debtors,0.0,80000,30,08XXXXX0346X1ZA
CUST0347,Bohra Departmental Store,938 Main Road,Sawai Madhopur,Sawai Madhopur,Rajasthan,322001,9832800309,Retailer,Sundry Debtors,0.0,290000,30,08XXXXX0347X1ZA
CUST0348,Sharma Supermart,930 Main Road,Tonk,Tonk,Rajasthan,304001,9412676182,Retailer,Sundry Debtors,0.0,290000,30,08XXXXX0348X1ZA
CUST0349,Meena Sons,212 Main Road,Malpura,Tonk,Rajasthan,304502,9963948585,Retailer,Sundry Debtors,0.0,115000,45,08XXXXX0349X1ZA
CUST0350,Kumar Kirana,546 Main Road,Uniara,Tonk,Rajasthan,304024,9433470395,Wholesaler,Sundry Debtors,0.0,250000,30,08XXXXX0350X1ZA
CUST0351,Singh Supermart,815 Main Road,Malpura,Tonk,Rajasthan,304502,9747903903,Retailer,Sundry Debtors,0.0,145000,30,08XXXXX0351X1ZA
CUST0352,Choudhary General Store,302 Main Road,Tonk,Tonk,Rajasthan,304001,9237188507,Retailer,Sundry Debtors,0.0,225000,30,08XXXXX0352X1ZA
CUST0353,Sharma Sons,558 Main Road,Niwai,Tonk,Rajasthan,304021,9844036904,Retailer,Sundry Debtors,0.0,235000,30,08XXXXX0353X1ZA
CUST0354,Verma Provisions,615 Main Road,Malpura,Tonk,Rajasthan,304502,9307581430,Wholesaler,Sundry Debtors,0.0,240000,30,08XXXXX0354X1ZA
CUST0355,Lodha General Store,846 Main Road,Niwai,Tonk,Rajasthan,304021,9870683976,Retailer,Sundry Debtors,0.0,205000,45,08XXXXX0355X1ZA
CUST0356,Choudhary Provisions,194 Main Road,Niwai,Tonk,Rajasthan,304021,9957580719,Retailer,Sundry Debtors,0.0,30000,30,08XXXXX0356X1ZA
CUST0357,Garg Traders,576 Main Road,Todaraisingh,Tonk,Rajasthan,304505,9532624642,Retailer,Sundry Debtors,0.0,40000,30,08XXXXX0357X1ZA
CUST0358,Maheshwari Cold Store,279 Main Road,Khanpur,Tonk,Rajasthan,304803,9797403896,Retailer,Sundry Debtors,0.0,270000,30,08XXXXX0358X1ZA
CUST0359,Sogani Kirana,965 Main Road,Niwai,Tonk,Rajasthan,304021,9342756640,Retailer,Sundry Debtors,0.0,190000,45,08XXXXX0359X1ZA
CUST0360,Kumawat General Store,39 Main Road,Malpura,Tonk,Rajasthan,304502,9608735798,Retailer,Sundry Debtors,0.0,120000,30,08XXXXX0360X1ZA
CUST0361,Yadav Brothers,545 Main Road,Sawai Madhopur,Sawai Madhopur,Rajasthan,322001,9556251347,Wholesaler,Sundry Debtors,0.0,80000,30,08XXXXX0361X1ZA
CUST0362,Kumawat General Store,697 Main Road,Uniara,Tonk,Rajasthan,304024,9587688553,Retailer,Sundry Debtors,17600.0,160000,30,08XXXXX0362X1ZA
CUST0363,Surana Supermart,172 Main Road,Uniara,Tonk,Rajasthan,304024,9270001694,Retailer,Sundry Debtors,0.0,65000,30,08XXXXX0363X1ZA
CUST0364,Maheshwari Cold Store,828 Main Road,Uniara,Tonk,Rajasthan,304024,9853650910,Retailer,Sundry Debtors,0.0,185000,30,08XXXXX0364X1ZA
CUST0365,Patel Kirana,646 Main Road,Malpura,Tonk,Rajasthan,304502,9267323752,Retailer,Sundry Debtors,0.0,145000,45,08XXXXX0365X1ZA
CUST0366,Mali Departmental Store,265 Main Road,Deoli,Tonk,Rajasthan,304804,9624400290,Wholesaler,Sundry Debtors,0.0,280000,45,08XXXXX0366X1ZA
CUST0367,Jain Sons,227 Main Road,Todaraisingh,Tonk,Rajasthan,304505,9932450401,Wholesaler,Sundry Debtors,0.0,255000,30,08XXXXX0367X1ZA
CUST0368,Patel Departmental Store,409 Main Road,Malpura,Tonk,Rajasthan,304502,9321406210,Retailer,Sundry Debtors,0.0,175000,30,08XXXXX0368X1ZA
CUST0369,Sogani Departmental Store,886 Main Road,Deoli,Tonk,Rajasthan,304804,9969513362,Wholesaler,Sundry Debtors,0.0,110000,30,08XXXXX0369X1ZA
CUST0370,Garg Kirana,172 Main Road,Sawai Madhopur,Sawai Madhopur,Rajasthan,322001,9301522067,Wholesaler,Sundry Debtors,0.0,285000,30,08XXXXX0370X1ZA
CUST0371,Surana Supermart,213 Main Road,Todaraisingh,Tonk,Rajasthan,304505,9557570509,Wholesaler,Sundry Debtors,18700.0,230000,30,08XXXXX0371X1ZA
CUST0372,Mittal Provisions,773 Main Road,Tonk,Tonk,Rajasthan,304001,9503131567,Wholesaler,Sundry Debtors,0.0,55000,30,08XXXXX0372X1ZA
CUST0373,Singh Provisions,888 Main Road,Deoli,Tonk,Rajasthan,304804,9617299403,Retailer,Sundry Debtors,0.0,55000,30,08XXXXX0373X1ZA
CUST0374,Verma General Store,15 Main Road,Tonk,Tonk,Rajasthan,304001,9457135516,Retailer,Sundry Debtors,48100.0,290000,30,08XXXXX0374X1ZA
CUST0375,Verma Cold Store,508 Main Road,Tonk,Tonk,Rajasthan,304001,9182704475,Wholesaler,Sundry Debtors,0.0,195000,30,08XXXXX0375X1ZA
CUST0376,Bohra Supermart,615 Main Road,Tonk,Tonk,Rajasthan,304001,9683148568,Wholesaler,Sundry Debtors,0.0,270000,30,08XXXXX0376X1ZA
CUST0377,Kumawat Kirana,235 Main Road,Sawai Madhopur,Sawai Madhopur,Rajasthan,322001,9944033181,Retailer,Sundry Debtors,0.0,240000,30,08XXXXX0377X1ZA
CUST0378,Choudhary General Store,537 Main Road,Deoli,Tonk,Rajasthan,304804,9185996801,Retailer,Sundry Debtors,0.0,170000,45,08XXXXX0378X1ZA
CUST0379,Surana Traders,358 Main Road,Deoli,Tonk,Rajasthan,304804,9726795622,Retailer,Sundry Debtors,0.0,95000,45,08XXXXX0379X1ZA
CUST0380,Natani Enterprises,398 Main Road,Todaraisingh,Tonk,Rajasthan,304505,9861750332,Retailer,Sundry Debtors,0.0,250000,30,08XXXXX0380X1ZA
