invoice_no,date,customer_name,customer_area,product_name,category,company,size_variant,quantity,purchase_price,sale_price,discount_pct,salesperson,payment_status,payment_due_date
INV006326,2024-02-05,Gopal Traders,Tonk,Kurkure,Snacks,ITC,73g,11,108.77,136.87,1.7,Raju Patel,Paid,
INV006327,2024-02-05,Rajendra General,Uniara,Nestle Milkmaid,Dairy,Nestle,400g,6,542.17,646.86,2.8,Raju Patel,Pending,2024-03-06
INV006328,2024-02-05,Hitesh Provisions,Todaraisingh,Parachute Coconut Oil,Personal Care,Marico,200ml,11,297.26,385.15,4.1,Suresh Kumar,Paid,
INV006329,2024-02-05,Sunil Kirana,Tonk,All Out Liquid Refill,Household,Godrej Consumer,45ml,18,84.15,104.59,3.0,Vijay Sharma,Paid,
INV006330,2024-02-05,Anil Provisions,Malpura,Saffola Gold Oil,Agricultural,Marico,1L,9,98.52,125.09,1.0,Raju Patel,Paid,
INV006331,2024-02-05,Sanjay Provisions,Niwai,MDH Haldi Powder,Agricultural,MDH,100g,9,372.91,451.61,4.9,Vijay Sharma,Paid,
INV006332,2024-02-05,Bajaj Traders,Niwai,Bourbon Biscuits,Snacks,Britannia,200g,4,81.87,102.6,1.5,Manoj Yadav,Pending,2024-03-06
INV006333,2024-02-05,Patel Store,Sawai Madhopur,Scotch Tape,Stationery,Local Brand,3 rolls,2,116.24,131.56,4.4,Deepak Meena,Paid,
INV006334,2024-02-05,Nilesh Traders,Todaraisingh,Stapler Machine,Stationery,ITC,Standard,13,50.79,60.48,3.7,Manoj Yadav,Paid,
INV006335,2024-02-05,Ankit Kirana,Sawai Madhopur,VIP Socks,Clothing Accessories,Local Brand,4 pairs,6,187.1,222.34,1.3,Suresh Kumar,Pending,2024-03-06
INV006336,2024-02-05,Dhruv Provisions,Tonk,Vim Dish Wash,FMCG,Hindustan Unilever,500ml,8,61.31,71.08,4.0,Deepak Meena,Overdue,2024-03-06
INV006337,2024-02-06,Patel Store,Sawai Madhopur,Natraj Pencil Box,Stationery,Local Brand,10 pcs,14,117.84,134.54,1.6,Raju Patel,Pending,2024-03-07
INV006338,2024-02-06,Satish Traders,Tonk,Parle-G Biscuits,Snacks,Parle,100g,9,19.36,17.24,29.0,Raju Patel,Overdue,2024-03-07
INV006339,2024-02-06,Chintan Kirana,Tonk,Dettol Handwash,FMCG,Godrej Consumer,500ml,18,162.03,193.59,0.1,Raju Patel,Paid,
INV006340,2024-02-06,Mahesh Kirana Center,Deoli,Mother Dairy Paneer,Dairy,Local Brand,200g,14,231.01,246.36,4.0,Raju Patel,Paid,
INV006341,2024-02-06,Ganesh Store,Tonk,Britannia Cheese Spread,Dairy,Britannia,180g,20,166.76,188.57,1.2,Deepak Meena,Overdue,2024-03-07
INV006342,2024-02-06,Hitesh Provisions,Todaraisingh,Surf Excel Detergent,FMCG,Hindustan Unilever,500g,3,129.21,145.52,4.4,Vijay Sharma,Paid,
INV006343,2024-02-06,Suresh Wholesale,Tonk,Colin Glass Cleaner,Household,Godrej Consumer,500ml,7,259.33,308.47,3.8,Vijay Sharma,Paid,
INV006344,2024-02-06,Umesh Store,Niwai,Marico Hair Oil,Personal Care,Marico,100ml,8,261.19,341.09,1.8,Raju Patel,Paid,
INV006345,2024-02-06,Rajesh Trading,Tonk,Godrej Hit Cockroach Spray,Household,Godrej Consumer,200ml,7,89.06,110.24,1.5,Deepak Meena,Paid,
INV006346,2024-02-06,Yadav General Stores,Todaraisingh,Lux Soap,FMCG,Hindustan Unilever,150g,6,83.36,100.63,0.9,Deepak Meena,Paid,
INV006347,2024-02-06,Vivek Store,Tonk,Scotch Brite Scrub,Household,Local Brand,3 pc,16,80.95,93.37,4.2,Suresh Kumar,Paid,
INV006348,2024-02-06,Arvind Traders,Deoli,Vim Dish Wash,FMCG,Hindustan Unilever,500ml,8,61.31,71.15,3.9,Suresh Kumar,Paid,
INV006349,2024-02-06,Mukesh Kirana,Tonk,Extension Board 4-pin,Electronics Accessories,Local Brand,3m,1,156.68,156.58,15.1,Deepak Meena,Paid,
INV006350,2024-02-07,Girish Store,Deoli,Lux Soap,FMCG,Hindustan Unilever,150g,15,83.36,99.81,1.7,Raju Patel,Overdue,2024-03-08
INV006351,2024-02-07,Nilesh Traders,Todaraisingh,Nivea Body Lotion,Personal Care,Hindustan Unilever,200ml,10,205.48,265.92,2.6,Raju Patel,Paid,
INV006352,2024-02-07,Bhavesh Store,Sawai Madhopur,Classmate Notebook,Stationery,Local Brand,200 pages,16,34.32,38.98,4.6,Manoj Yadav,Paid,
INV006353,2024-02-07,Krishna Traders,Malpura,Garbage Bags,Household,Local Brand,50 pcs,20,31.38,35.94,2.3,Deepak Meena,Paid,
INV006354,2024-02-07,Santosh Store,Uniara,Surf Excel Detergent,FMCG,Hindustan Unilever,2kg,5,135.22,162.19,2.7,Vijay Sharma,Pending,2024-03-08
INV006355,2024-02-07,Jignesh Store,Deoli,Real Fruit Juice,Beverages,Dabur,1L,2,71.18,72.33,20.9,Deepak Meena,Overdue,2024-03-08
INV006356,2024-02-07,Ramesh General Store,Tonk,Scotch Tape,Stationery,Local Brand,3 rolls,7,116.24,132.66,3.6,Raju Patel,Overdue,2024-03-08
INV006357,2024-02-07,Kalpesh General,Todaraisingh,Red Label Tea,Beverages,Hindustan Unilever,500g,6,277.6,354.46,3.3,Suresh Kumar,Paid,
INV006358,2024-02-07,Chintan Kirana,Tonk,Rupa Underwear,Clothing Accessories,Local Brand,M,7,60.54,67.53,3.5,Raju Patel,Paid,
INV006359,2024-02-07,Vinod Store,Niwai,Bourbon Biscuits,Snacks,Britannia,80g,6,22.54,26.84,1.9,Vijay Sharma,Paid,
INV006360,2024-02-07,Dhruv Provisions,Tonk,Fair & Lovely Cream,Personal Care,Hindustan Unilever,25g,3,77.64,104.47,0.5,Suresh Kumar,Overdue,2024-03-08
INV006361,2024-02-07,Anil Provisions,Malpura,Britannia Biscuits,Snacks,Britannia,200g,6,54.62,66.31,4.5,Manoj Yadav,Paid,
INV006362,2024-02-07,Ganesh Store,Tonk,Fortune Sunflower Oil,Agricultural,Local Brand,5L,1,148.24,168.19,3.8,Deepak Meena,Paid,
INV006363,2024-02-07,Bharat Enterprises,Niwai,Head & Shoulders Shampoo,Personal Care,Hindustan Unilever,180ml,14,324.47,426.06,2.3,Deepak Meena,Overdue,2024-03-08
INV006364,2024-02-07,Manoj Traders,Uniara,Patanjali Kesh Kanti,Personal Care,Patanjali,200ml,20,206.08,199.42,23.0,Deepak Meena,Paid,
INV006365,2024-02-07,Mukesh Kirana,Tonk,Real Fruit Juice,Beverages,Dabur,1L,6,71.18,90.34,1.2,Raju Patel,Paid,
INV006366,2024-02-07,Bajaj Traders,Niwai,VIP Socks,Clothing Accessories,Local Brand,4 pairs,19,187.1,219.86,2.4,Suresh Kumar,Pending,2024-03-08
INV006367,2024-02-07,Narayan & Brothers,Deoli,MDH Haldi Powder,Agricultural,MDH,250g,1,373.15,454.59,3.4,Raju Patel,Paid,
INV006368,2024-02-08,Arvind Traders,Deoli,Natraj Pencil Box,Stationery,Local Brand,10 pcs,9,117.84,136.32,0.3,Manoj Yadav,Paid,
INV006369,2024-02-08,Shiv Shakti Store,Tonk,Lays Chips,Snacks,ITC,26g,1,174.39,218.43,2.5,Suresh Kumar,Paid,
INV006370,2024-02-08,Manoj Traders,Uniara,Amul Ghee,Dairy,Amul,1L,15,504.19,556.06,3.9,Manoj Yadav,Paid,
INV006371,2024-02-08,Santosh Store,Uniara,VIP Socks,Clothing Accessories,Local Brand,2 pairs,16,141.82,140.35,15.2,Raju Patel,Overdue,2024-03-09
INV006372,2024-02-08,Sharma Kirana,Malpura,MDH Red Chilli Powder,Agricultural,MDH,100g,15,196.01,243.07,3.3,Suresh Kumar,Pending,2024-03-09
INV006373,2024-02-08,Yash General Stores,Niwai,Classmate Notebook,Stationery,Local Brand,200 pages,8,34.32,39.39,3.6,Manoj Yadav,Paid,
INV006374,2024-02-08,Parth Traders,Todaraisingh,Fair & Lovely Cream,Personal Care,Hindustan Unilever,25g,15,77.64,101.64,3.2,Raju Patel,Overdue,2024-03-09
INV006375,2024-02-08,Yash General Stores,Niwai,Patanjali Kesh Kanti,Personal Care,Patanjali,450ml,18,319.54,402.68,0.1,Deepak Meena,Pending,2024-03-09
INV006376,2024-02-08,Vivek Store,Tonk,Horlicks,Beverages,Hindustan Unilever,200g,5,133.3,141.92,17.7,Vijay Sharma,Pending,2024-03-09
INV006377,2024-02-09,Sanjay Provisions,Niwai,Rin Bar,FMCG,Hindustan Unilever,200g,14,70.92,83.61,4.2,Vijay Sharma,Paid,
INV006378,2024-02-09,Dhruv Provisions,Tonk,Jockey Vest,Clothing Accessories,Local Brand,S,20,208.36,204.79,15.7,Manoj Yadav,Overdue,2024-03-10
INV006379,2024-02-09,Shiv Shakti Store,Tonk,Pepsodent Toothpaste,FMCG,Hindustan Unilever,70g,3,139.72,159.49,3.2,Manoj Yadav,Pending,2024-03-10
INV006380,2024-02-09,Hitesh Provisions,Todaraisingh,Lux Soap,FMCG,Hindustan Unilever,75g,3,128.6,149.11,3.3,Suresh Kumar,Paid,
INV006381,2024-02-09,Ankit Kirana,Sawai Madhopur,Candle Pack,Household,Local Brand,12 pcs,19,173.38,197.27,2.6,Raju Patel,Paid,
INV006382,2024-02-09,Umesh Store,Niwai,MDH Red Chilli Powder,Agricultural,MDH,500g,3,266.82,317.49,4.8,Vijay Sharma,Pending,2024-03-10
INV006383,2024-02-09,Santosh Store,Uniara,Tata Salt,Agricultural,Tata Consumer,1kg,20,301.6,254.89,30.9,Vijay Sharma,Overdue,2024-03-10
INV006384,2024-02-09,Ankit Kirana,Sawai Madhopur,Rooh Afza,Beverages,Dabur,300ml,18,290.76,350.17,2.6,Vijay Sharma,Paid,
INV006385,2024-02-09,Ram Lal & Sons,Sawai Madhopur,Tang Powder,Beverages,Hindustan Unilever,50g,11,228.51,289.2,2.5,Manoj Yadav,Paid,
INV006386,2024-02-09,Santosh Store,Uniara,All Out Liquid Refill,Household,Godrej Consumer,135ml,3,153.29,188.01,1.7,Manoj Yadav,Pending,2024-03-10
INV006387,2024-02-09,Mukund Traders,Uniara,Rin Bar,FMCG,Hindustan Unilever,200g,4,70.92,84.84,2.8,Manoj Yadav,Pending,2024-03-10
INV006388,2024-02-10,Krishna Traders,Malpura,Kurkure,Snacks,ITC,100g,3,44.02,53.55,2.4,Vijay Sharma,Overdue,2024-03-11
INV006389,2024-02-10,Gupta Distributors,Niwai,Marico Hair Oil,Personal Care,Marico,100ml,7,261.19,342.82,1.3,Raju Patel,Overdue,2024-03-11
INV006390,2024-02-10,Krishna Traders,Malpura,Tissue Box,Household,Local Brand,200 sheets,17,237.26,274.69,2.2,Suresh Kumar,Paid,
INV006391,2024-02-10,Chintan Kirana,Tonk,Tata Tea Premium,Beverages,Tata Consumer,250g,5,308.53,365.93,4.6,Raju Patel,Paid,
INV006392,2024-02-10,Mohan Store,Malpura,Paperboat Drinks,Beverages,Local Brand,250ml,17,230.18,263.7,2.4,Deepak Meena,Paid,
INV006393,2024-02-10,Ganesh Store,Tonk,Nivea Body Lotion,Personal Care,Hindustan Unilever,200ml,15,205.48,264.56,3.1,Raju Patel,Pending,2024-03-11
INV006394,2024-02-10,Narayan & Brothers,Deoli,Jockey Vest,Clothing Accessories,Local Brand,L,11,156.6,180.23,4.5,Raju Patel,Paid,
INV006395,2024-02-10,Rakesh General,Tonk,Real Fruit Juice,Beverages,Dabur,1L,1,71.18,88.61,3.1,Manoj Yadav,Paid,
INV006396,2024-02-10,Satish Traders,Tonk,Scotch Brite Scrub,Household,Local Brand,2 pc,7,172.68,193.65,4.0,Manoj Yadav,Overdue,2024-03-11
INV006397,2024-02-10,Dev Store,Deoli,Fevicol Glue,Stationery,ITC,100ml,10,100.02,121.84,3.4,Deepak Meena,Paid,
INV006398,2024-02-10,Laxmi Stores,Niwai,Lays Chips,Snacks,ITC,26g,13,174.39,220.22,1.7,Deepak Meena,Overdue,2024-03-11
INV006399,2024-02-10,Suresh Wholesale,Tonk,A4 Paper Ream,Stationery,Local Brand,500 sheets,18,80.98,94.19,2.3,Raju Patel,Paid,
INV006400,2024-02-10,Hemant Traders,Malpura,Rooh Afza,Beverages,Dabur,300ml,11,290.76,344.06,4.3,Suresh Kumar,Pending,2024-03-11
INV006401,2024-02-10,Parth Traders,Todaraisingh,Surf Excel Detergent,FMCG,Hindustan Unilever,500g,13,129.21,151.76,0.3,Manoj Yadav,Paid,
INV006402,2024-02-12,Rajesh Trading,Tonk,Limca Syrup,Beverages,Local Brand,750ml,2,172.23,198.43,3.5,Suresh Kumar,Paid,
INV006403,2024-02-12,Mukesh Kirana,Tonk,MDH Garam Masala,Agricultural,MDH,50g,7,246.36,300.93,3.4,Manoj Yadav,Paid,
INV006404,2024-02-12,Narayan & Brothers,Deoli,Godrej Hit Cockroach Spray,Household,Godrej Consumer,400ml,6,189.27,233.52,2.6,Raju Patel,Paid,
INV006405,2024-02-12,Vijay Kirana,Uniara,Sunfeast Dark Fantasy,Snacks,ITC,75g,15,102.93,104.08,21.9,Vijay Sharma,Paid,
INV006406,2024-02-12,Mukund Traders,Uniara,MDH Red Chilli Powder,Agricultural,MDH,250g,10,126.76,155.68,4.4,Vijay Sharma,Overdue,2024-03-13
INV006407,2024-02-12,Suresh Wholesale,Tonk,Dove Shampoo,Personal Care,Hindustan Unilever,200ml,15,306.86,404.31,4.4,Deepak Meena,Paid,
INV006408,2024-02-12,Hari Om Traders,Sawai Madhopur,Nestle Milkmaid,Dairy,Nestle,400g,10,542.17,638.2,4.1,Deepak Meena,Overdue,2024-03-13
INV006409,2024-02-12,Sunil Kirana,Tonk,Parle-G Biscuits,Snacks,Parle,100g,6,19.36,23.36,3.8,Deepak Meena,Paid,
INV006410,2024-02-12,Bharat Enterprises,Niwai,Sunfeast Dark Fantasy,Snacks,ITC,75g,3,102.93,132.47,0.6,Manoj Yadav,Overdue,2024-03-13
INV006411,2024-02-12,Mahesh Kirana Center,Deoli,Amul Ghee,Dairy,Amul,1L,20,504.19,571.11,1.3,Raju Patel,Paid,
INV006412,2024-02-12,Kiran Store,Deoli,Rupa Underwear,Clothing Accessories,Local Brand,S,17,183.62,212.16,0.9,Raju Patel,Paid,
INV006413,2024-02-13,Narayan & Brothers,Deoli,MDH Red Chilli Powder,Agricultural,MDH,100g,20,196.01,240.3,4.4,Deepak Meena,Paid,
INV006414,2024-02-13,Hitesh Provisions,Todaraisingh,Pantene Shampoo,Personal Care,Hindustan Unilever,185ml,12,189.72,254.31,0.0,Vijay Sharma,Paid,
INV006415,2024-02-13,Sanjay Provisions,Niwai,Sunfeast Dark Fantasy,Snacks,ITC,150g,3,128.94,159.81,1.1,Deepak Meena,Paid,
INV006416,2024-02-13,Yadav General Stores,Todaraisingh,Saffola Gold Oil,Agricultural,Marico,5L,8,249.72,198.57,38.9,Deepak Meena,Pending,2024-03-14
INV006417,2024-02-13,Agarwal Provisions,Sawai Madhopur,Real Fruit Juice,Beverages,Dabur,2L,11,205.19,242.77,5.0,Deepak Meena,Paid,
INV006418,2024-02-13,Patel Store,Sawai Madhopur,Patanjali Kesh Kanti,Personal Care,Patanjali,450ml,9,319.54,397.03,1.5,Manoj Yadav,Overdue,2024-03-14
INV006419,2024-02-13,Mohan Store,Malpura,MDH Haldi Powder,Agricultural,MDH,100g,13,372.91,467.76,1.5,Vijay Sharma,Pending,2024-03-14
INV006420,2024-02-13,Vivek Store,Tonk,Paperboat Drinks,Beverages,Local Brand,250ml,14,230.18,201.28,25.5,Manoj Yadav,Pending,2024-03-14
INV006421,2024-02-13,Bharat Enterprises,Niwai,Rin Bar,FMCG,Hindustan Unilever,100g,13,113.96,131.51,3.0,Manoj Yadav,Overdue,2024-03-14
INV006422,2024-02-13,Vivek Store,Tonk,Haldiram Namkeen,Snacks,Haldiram,400g,20,163.44,199.24,4.1,Vijay Sharma,Pending,2024-03-14
INV006423,2024-02-13,Gopal Traders,Tonk,Amul Ghee,Dairy,Amul,1L,20,504.19,560.69,3.1,Vijay Sharma,Paid,
INV006424,2024-02-13,Ravi Wholesale,Sawai Madhopur,Lux Soap,FMCG,Hindustan Unilever,75g,9,128.6,151.58,1.7,Vijay Sharma,Paid,
INV006425,2024-02-13,Parth Traders,Todaraisingh,Fair & Lovely Cream,Personal Care,Hindustan Unilever,50g,11,42.69,39.14,33.2,Manoj Yadav,Paid,
INV006426,2024-02-14,Ramesh General Store,Tonk,Real Fruit Juice,Beverages,Dabur,1L,2,71.18,86.96,4.9,Deepak Meena,Pending,2024-03-15
INV006427,2024-02-14,Mohan Store,Malpura,All Out Liquid Refill,Household,Godrej Consumer,135ml,17,153.29,185.14,3.2,Raju Patel,Paid,
INV006428,2024-02-14,Meena Provisions,Uniara,A4 Paper Ream,Stationery,Local Brand,500 sheets,13,80.98,95.16,1.3,Deepak Meena,Pending,2024-03-15
INV006429,2024-02-14,Dev Store,Deoli,Parachute Coconut Oil,Personal Care,Marico,200ml,12,297.26,294.79,26.6,Manoj Yadav,Paid,
INV006430,2024-02-14,Pramod Kirana,Uniara,Rupa Underwear,Clothing Accessories,Local Brand,L,15,169.21,199.78,1.3,Vijay Sharma,Paid,
INV006431,2024-02-14,Naresh Provisions,Sawai Madhopur,Pepsodent Toothpaste,FMCG,Hindustan Unilever,150g,10,150.78,178.82,4.2,Manoj Yadav,Paid,
INV006432,2024-02-14,Ramesh General Store,Tonk,MDH Haldi Powder,Agricultural,MDH,250g,16,373.15,459.3,2.4,Deepak Meena,Pending,2024-03-15
INV006433,2024-02-14,Vivek Store,Tonk,Scotch Brite Scrub,Household,Local Brand,2 pc,3,172.68,198.09,1.8,Deepak Meena,Paid,
INV006434,2024-02-15,Mukund Traders,Uniara,Rupa Underwear,Clothing Accessories,Local Brand,M,20,60.54,66.55,4.9,Manoj Yadav,Paid,
INV006435,2024-02-15,Narayan & Brothers,Deoli,Amul Ghee,Dairy,Amul,1L,20,504.19,561.27,3.0,Suresh Kumar,Paid,
INV006436,2024-02-15,Ganesh Store,Tonk,Nestle Milkmaid,Dairy,Nestle,400g,19,542.17,638.2,4.1,Raju Patel,Paid,
INV006437,2024-02-15,Sonu Store,Sawai Madhopur,Candle Pack,Household,Local Brand,24 pcs,14,126.61,116.59,22.8,Vijay Sharma,Paid,
INV006438,2024-02-15,Deepak Provisions,Uniara,Anchor Switchboard,Electronics Accessories,Bajaj,4 switch,7,319.31,370.26,3.6,Suresh Kumar,Paid,
INV006439,2024-02-15,Ramesh General Store,Tonk,Tang Powder,Beverages,Hindustan Unilever,100g,8,152.79,185.52,4.9,Manoj Yadav,Overdue,2024-03-16
INV006440,2024-02-15,Mukund Traders,Uniara,Rin Bar,FMCG,Hindustan Unilever,100g,5,113.96,130.43,3.8,Deepak Meena,Paid,
INV006441,2024-02-15,Umesh Store,Niwai,Colin Glass Cleaner,Household,Godrej Consumer,500ml,14,259.33,306.87,4.3,Suresh Kumar,Paid,
INV006442,2024-02-15,Krishna Traders,Malpura,Fortune Sunflower Oil,Agricultural,Local Brand,5L,15,148.24,171.33,2.0,Suresh Kumar,Overdue,2024-03-16
INV006443,2024-02-15,Jignesh Store,Deoli,Lux Soap,FMCG,Hindustan Unilever,150g,6,83.36,101.13,0.4,Manoj Yadav,Paid,
INV006444,2024-02-15,Agarwal Provisions,Sawai Madhopur,Tata Salt,Agricultural,Tata Consumer,1kg,5,301.6,353.38,4.2,Vijay Sharma,Paid,
INV006445,2024-02-15,Gopal Traders,Tonk,Vim Dish Wash,FMCG,Hindustan Unilever,1L,5,116.59,139.95,1.7,Deepak Meena,Paid,
INV006446,2024-02-15,Ashok General,Tonk,Rupa Underwear,Clothing Accessories,Local Brand,XL,8,123.11,143.51,1.9,Suresh Kumar,Paid,
INV006447,2024-02-16,Rajesh Trading,Tonk,Mother Dairy Paneer,Dairy,Local Brand,200g,15,231.01,244.57,4.7,Manoj Yadav,Paid,
INV006448,2024-02-16,Anil Provisions,Malpura,All Out Liquid Refill,Household,Godrej Consumer,135ml,12,153.29,188.2,1.6,Manoj Yadav,Pending,2024-03-17
INV006449,2024-02-16,Dhruv Provisions,Tonk,Rooh Afza,Beverages,Dabur,750ml,18,115.31,139.35,4.0,Raju Patel,Overdue,2024-03-17
INV006450,2024-02-16,Hari Om Traders,Sawai Madhopur,Lux Soap,FMCG,Hindustan Unilever,75g,6,128.6,151.58,1.7,Deepak Meena,Overdue,2024-03-17
INV006451,2024-02-16,Kalpesh General,Todaraisingh,Britannia Biscuits,Snacks,Britannia,200g,14,54.62,67.35,3.0,Vijay Sharma,Paid,
INV006452,2024-02-16,Satish Traders,Tonk,Amul Ghee,Dairy,Amul,1L,11,504.19,553.75,4.3,Deepak Meena,Overdue,2024-03-17
INV006453,2024-02-16,Girish Store,Deoli,Handkerchief Pack,Clothing Accessories,Local Brand,12 pcs,6,257.43,297.07,2.8,Manoj Yadav,Pending,2024-03-17
INV006454,2024-02-16,Shiv Shakti Store,Tonk,Fair & Lovely Cream,Personal Care,Hindustan Unilever,25g,7,77.64,102.9,2.0,Deepak Meena,Paid,
INV006455,2024-02-16,Ankit Kirana,Sawai Madhopur,Philips LED Bulb 12W,Electronics Accessories,Bajaj,1 pc,20,215.07,265.85,0.3,Deepak Meena,Paid,
INV006456,2024-02-16,Hari Om Traders,Sawai Madhopur,Paperboat Drinks,Beverages,Local Brand,250ml,2,230.18,269.37,0.3,Vijay Sharma,Pending,2024-03-17
INV006457,2024-02-16,Hari Om Traders,Sawai Madhopur,Extension Board 4-pin,Electronics Accessories,Local Brand,1.5m,3,208.78,247.16,1.4,Suresh Kumar,Overdue,2024-03-17
INV006458,2024-02-16,Hemant Traders,Malpura,Lays Chips,Snacks,ITC,26g,8,174.39,217.98,2.7,Raju Patel,Paid,
INV006459,2024-02-16,Vinod Store,Niwai,Rupa Underwear,Clothing Accessories,Local Brand,XL,16,123.11,144.53,1.2,Suresh Kumar,Paid,
INV006460,2024-02-16,Manoj Traders,Uniara,Pepsodent Toothpaste,FMCG,Hindustan Unilever,300g,10,165.84,194.66,2.2,Suresh Kumar,Paid,
INV006461,2024-02-16,Meena Provisions,Uniara,Classmate Notebook,Stationery,Local Brand,200 pages,12,34.32,40.04,2.0,Suresh Kumar,Paid,
INV006462,2024-02-16,Dhruv Provisions,Tonk,Good Knight Mosquito Coil,Household,Godrej Consumer,20 pcs,3,92.51,113.87,3.0,Raju Patel,Overdue,2024-03-17
INV006463,2024-02-16,Santosh Store,Uniara,Parachute Coconut Oil,Personal Care,Marico,200ml,17,297.26,393.99,1.9,Deepak Meena,Overdue,2024-03-17
INV006464,2024-02-16,Parth Traders,Todaraisingh,Tata Tea Premium,Beverages,Tata Consumer,250g,7,308.53,382.8,0.2,Deepak Meena,Paid,
INV006465,2024-02-17,Hemant Traders,Malpura,Lifebuoy Soap,FMCG,Hindustan Unilever,75g,13,177.17,170.12,21.1,Raju Patel,Overdue,2024-03-18
INV006466,2024-02-17,Meena Provisions,Uniara,Classmate Notebook,Stationery,Local Brand,100 pages,12,43.91,52.41,0.4,Raju Patel,Paid,
INV006467,2024-02-17,Manoj Traders,Uniara,MDH Red Chilli Powder,Agricultural,MDH,250g,14,126.76,161.37,0.9,Deepak Meena,Paid,
INV006468,2024-02-17,Vivek Store,Tonk,Tata Tea Premium,Beverages,Tata Consumer,1kg,3,124.07,143.57,4.6,Raju Patel,Paid,
INV006469,2024-02-17,Vinod Store,Niwai,Pepsodent Toothpaste,FMCG,Hindustan Unilever,150g,2,150.78,178.07,4.6,Manoj Yadav,Paid,
INV006470,2024-02-17,Ganesh Store,Tonk,Amul Butter,Dairy,Amul,500g,15,41.09,44.09,4.3,Manoj Yadav,Paid,
INV006471,2024-02-17,Sonu Store,Sawai Madhopur,Haldiram Namkeen,Snacks,Haldiram,400g,12,163.44,204.23,1.7,Raju Patel,Pending,2024-03-18
INV006472,2024-02-17,Sanjay Provisions,Niwai,Classmate Notebook,Stationery,Local Brand,100 pages,4,43.91,50.52,4.0,Raju Patel,Paid,
INV006473,2024-02-17,Ashok General,Tonk,Head & Shoulders Shampoo,Personal Care,Hindustan Unilever,180ml,4,324.47,433.04,0.7,Deepak Meena,Paid,
INV006474,2024-02-19,Deepak Provisions,Uniara,Red Label Tea,Beverages,Hindustan Unilever,500g,8,277.6,356.66,2.7,Raju Patel,Pending,2024-03-20
INV006475,2024-02-19,Vijay Kirana,Uniara,MDH Garam Masala,Agricultural,MDH,50g,8,246.36,296.88,4.7,Suresh Kumar,Paid,
INV006476,2024-02-19,Vinod Store,Niwai,Pepsodent Toothpaste,FMCG,Hindustan Unilever,150g,10,150.78,181.81,2.6,Vijay Sharma,Paid,
INV006477,2024-02-19,Dilip Provisions,Uniara,Vim Dish Wash,FMCG,Hindustan Unilever,1L,5,116.59,142.23,0.1,Manoj Yadav,Paid,
INV006478,2024-02-19,Ramesh General Store,Tonk,Colin Glass Cleaner,Household,Godrej Consumer,500ml,15,259.33,319.06,0.5,Vijay Sharma,Overdue,2024-03-20
INV006479,2024-02-19,Mukund Traders,Uniara,Parle-G Biscuits,Snacks,Parle,100g,10,19.36,23.7,2.4,Manoj Yadav,Paid,
INV006480,2024-02-19,Dev Store,Deoli,Bajaj LED Bulb 9W,Electronics Accessories,Local Brand,4 pcs,8,207.18,239.33,1.3,Deepak Meena,Paid,
INV006481,2024-02-19,Dilip Provisions,Uniara,Rooh Afza,Beverages,Dabur,300ml,2,290.76,354.49,1.4,Suresh Kumar,Paid,
INV006482,2024-02-19,Nilesh Traders,Todaraisingh,Nestle Milkmaid,Dairy,Nestle,400g,6,542.17,643.53,3.3,Suresh Kumar,Paid,
INV006483,2024-02-19,Nandlal Kirana,Tonk,Jockey Vest,Clothing Accessories,Local Brand,S,7,208.36,233.7,3.8,Deepak Meena,Paid,
INV006484,2024-02-19,Yadav General Stores,Todaraisingh,Fevicol Glue,Stationery,ITC,500ml,9,21.81,27.12,3.8,Vijay Sharma,Paid,
INV006485,2024-02-19,Kiran Store,Deoli,Annapurna Atta,Agricultural,ITC,10kg,19,76.07,94.24,1.5,Vijay Sharma,Paid,
INV006486,2024-02-19,Sonu Store,Sawai Madhopur,Fortune Sunflower Oil,Agricultural,Local Brand,5L,11,148.24,174.31,0.3,Deepak Meena,Pending,2024-03-20
INV006487,2024-02-20,Shiv Shakti Store,Tonk,Odonil Air Freshener,Household,Godrej Consumer,150g,10,231.74,290.39,2.2,Raju Patel,Pending,2024-03-21
INV006488,2024-02-20,Rajesh Trading,Tonk,Syska LED Strip,Electronics Accessories,Local Brand,5m,1,254.74,253.99,16.8,Suresh Kumar,Paid,
INV006489,2024-02-20,Chintan Kirana,Tonk,Marico Hair Oil,Personal Care,Marico,100ml,17,261.19,337.96,2.7,Manoj Yadav,Paid,
INV006490,2024-02-20,Dhruv Provisions,Tonk,Surf Excel Detergent,FMCG,Hindustan Unilever,2kg,3,135.22,162.86,2.3,Suresh Kumar,Overdue,2024-03-21
INV006491,2024-02-20,Girish Store,Deoli,Harpic Toilet Cleaner,FMCG,Hindustan Unilever,500ml,4,83.95,99.07,1.5,Vijay Sharma,Paid,
INV006492,2024-02-20,Mukund Traders,Uniara,VIP Socks,Clothing Accessories,Local Brand,4 pairs,8,187.1,223.69,0.7,Suresh Kumar,Paid,
INV006493,2024-02-20,Parth Traders,Todaraisingh,Harpic Toilet Cleaner,FMCG,Hindustan Unilever,500ml,5,83.95,97.06,3.5,Suresh Kumar,Paid,
INV006494,2024-02-20,Satish Traders,Tonk,Lux Soap,FMCG,Hindustan Unilever,75g,15,128.6,148.65,3.6,Manoj Yadav,Overdue,2024-03-21
