timestamp,event_type,campaign_id,customer_name,previous_state,new_state,action,reason,risk_tier,collection_probability,outstanding_amount,amount_targeted,amount_recovered,attempt_number,actor,simulation_result
2026-09-04T19:47:54.169500+00:00,PAYMENT_OUTCOME,,Kumar Departmental Store,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.11, seed=0.9367, threshold=>=",WRITE-OFF RISK,10.0,1600.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:54.169500+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Kothari Enterprises,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.990 outstanding, probability 10%, 356 days overdue, priority score 198",WRITE-OFF RISK,10.0,990.0,990.0,0.0,1,recovery_agent,
2026-09-04T19:47:54.170506+00:00,PAYMENT_OUTCOME,,Kothari Enterprises,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.11, seed=0.4286, threshold=>=",WRITE-OFF RISK,10.0,990.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:54.171507+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Yadav Supermart,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.760 outstanding, probability 10%, 544 days overdue, priority score 152",WRITE-OFF RISK,10.0,760.0,760.0,0.0,1,recovery_agent,
2026-09-04T19:47:54.171507+00:00,PAYMENT_OUTCOME,,Yadav Supermart,ESCALATED,RECOVERED,ESCALATION,"Simulation: final_prob=0.11, seed=0.0859, threshold=<",WRITE-OFF RISK,10.0,760.0,0.0,760.0,1,recovery_agent,PAID
2026-09-04T19:47:54.172505+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Bohra Cold Store,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.715 outstanding, probability 10%, 693 days overdue, priority score 143",WRITE-OFF RISK,10.0,715.0,715.0,0.0,1,recovery_agent,
2026-09-04T19:47:54.173500+00:00,PAYMENT_OUTCOME,,Bohra Cold Store,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.11, seed=0.7006, threshold=>=",WRITE-OFF RISK,10.0,715.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:54.174496+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Maheshwari Medical Store,WAITING_FOR_PAYMENT,WAITING_FOR_PAYMENT,PAYMENT_LINK,"Selected: Rs.130 outstanding, probability 35%, 92 days overdue, priority score 82",HIGH RISK,35.0,130.0,130.0,0.0,1,recovery_agent,
2026-09-04T19:47:54.175496+00:00,PAYMENT_OUTCOME,,Maheshwari Medical Store,WAITING_FOR_PAYMENT,WAITING_FOR_PAYMENT,PAYMENT_LINK,"Simulation: final_prob=0.38, seed=0.4366, threshold=>=",HIGH RISK,35.0,130.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:54.175496+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Surana Departmental Store,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.192 outstanding, probability 20%, 603 days overdue, priority score 77",WRITE-OFF RISK,20.0,192.0,192.0,0.0,1,recovery_agent,
2026-09-04T19:47:54.176512+00:00,PAYMENT_OUTCOME,,Surana Departmental Store,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.23, seed=0.8237, threshold=>=",WRITE-OFF RISK,20.0,192.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:54.177503+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Rajput Provisions,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.200 outstanding, probability 10%, 611 days overdue, priority score 40",WRITE-OFF RISK,10.0,200.0,200.0,0.0,1,recovery_agent,
2026-09-04T19:47:54.177503+00:00,PAYMENT_OUTCOME,,Rajput Provisions,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.11, seed=0.4524, threshold=>=",WRITE-OFF RISK,10.0,200.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-04T19:47:54.178503+00:00,CAMPAIGN_END,REC-2026-09-05-001,,,,COMPLETE,"Recovery rate: 16.2%, Performance: 91.8%",,0.0,0.0,0.0,1298967.0,0,recovery_agent,
2026-09-05T08:10:35.970508+00:00,RECOVERY_ACTION,manual_ledger,Agarwal Cold Store,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.32,149 outstanding, probability 25%, 681 days overdue, priority score 16,074",WRITE-OFF RISK,25.0,32149.0,32149.0,0.0,1,recovery_agent,
2026-09-05T08:10:35.972540+00:00,PAYMENT_OUTCOME,,Agarwal Cold Store,ESCALATED,RECOVERED,ESCALATION,"Simulation: final_prob=0.28, seed=0.2731, threshold=<",WRITE-OFF RISK,25.0,32149.0,0.0,32149.0,1,recovery_agent,PAID
2026-09-05T08:26:30.012703+00:00,RECOVERY_ACTION,manual_ledger,Mali Kirana,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.93,771 outstanding, probability 20%, 649 days overdue, priority score 37,508",WRITE-OFF RISK,20.0,93771.0,93771.0,0.0,1,recovery_agent,
2026-09-05T08:26:30.015713+00:00,PAYMENT_OUTCOME,,Mali Kirana,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.23, seed=0.4425, threshold=>=",WRITE-OFF RISK,20.0,93771.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-05T08:26:53.224796+00:00,RECOVERY_ACTION,manual_ledger,Singh Supermart,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.57,503 outstanding, probability 20%, 675 days overdue, priority score 23,001",WRITE-OFF RISK,20.0,57503.0,57503.0,0.0,1,recovery_agent,
2026-09-05T08:26:53.226806+00:00,PAYMENT_OUTCOME,,Singh Supermart,ESCALATED,RECOVERED,ESCALATION,"Simulation: final_prob=0.23, seed=0.0950, threshold=<",WRITE-OFF RISK,20.0,57503.0,0.0,57503.0,1,recovery_agent,PAID
2026-09-05T11:25:39.012297+00:00,AGENT_QUERY,,,,,,Which customers should I contact today for collections?,,0.0,0.0,0.0,0.0,0,recovery_agent,
2026-09-05T11:25:39.547176+00:00,CAMPAIGN_START,REC-2026-09-05-001,,,,START,"Targeting 253 customers, excluded 12 low-risk",,0.0,0.0,0.0,0.0,0,recovery_agent,
2026-09-05T11:25:39.548176+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Kumawat General Store,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.237,942 outstanding, probability 20%, 687 days overdue, priority score 95,177",WRITE-OFF RISK,20.0,237942.0,237942.0,0.0,1,recovery_agent,
2026-09-05T11:25:39.549176+00:00,PAYMENT_OUTCOME,,Kumawat General Store,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.23, seed=0.2795, threshold=>=",WRITE-OFF RISK,20.0,237942.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-05T11:25:39.549176+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Mali General Store,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.135,504 outstanding, probability 20%, 571 days overdue, priority score 54,202",WRITE-OFF RISK,20.0,135504.0,135504.0,0.0,1,recovery_agent,
2026-09-05T11:25:39.550170+00:00,PAYMENT_OUTCOME,,Mali General Store,ESCALATED,RECOVERED,ESCALATION,"Simulation: final_prob=0.23, seed=0.0105, threshold=<",WRITE-OFF RISK,20.0,135504.0,0.0,135504.0,1,recovery_agent,PAID
2026-09-05T11:25:39.551170+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Jain Sons,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.118,236 outstanding, probability 20%, 639 days overdue, priority score 47,294",WRITE-OFF RISK,20.0,118236.0,118236.0,0.0,1,recovery_agent,
2026-09-05T11:25:39.551170+00:00,PAYMENT_OUTCOME,,Jain Sons,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.23, seed=0.5837, threshold=>=",WRITE-OFF RISK,20.0,118236.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-05T11:25:39.552174+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Patel Departmental Store,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.96,042 outstanding, probability 20%, 655 days overdue, priority score 38,417",WRITE-OFF RISK,20.0,96042.0,96042.0,0.0,1,recovery_agent,
2026-09-05T11:25:39.553186+00:00,PAYMENT_OUTCOME,,Patel Departmental Store,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.23, seed=0.4732, threshold=>=",WRITE-OFF RISK,20.0,96042.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-05T11:25:39.553186+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Mali Kirana,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.93,771 outstanding, probability 20%, 649 days overdue, priority score 37,508",WRITE-OFF RISK,20.0,93771.0,93771.0,0.0,1,recovery_agent,
2026-09-05T11:25:39.554699+00:00,PAYMENT_OUTCOME,,Mali Kirana,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.23, seed=0.4211, threshold=>=",WRITE-OFF RISK,20.0,93771.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-05T11:25:39.554699+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Bansal General Store,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.86,767 outstanding, probability 20%, 688 days overdue, priority score 34,707",WRITE-OFF RISK,20.0,86767.0,86767.0,0.0,1,recovery_agent,
2026-09-05T11:25:39.555712+00:00,PAYMENT_OUTCOME,,Bansal General Store,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.23, seed=0.6165, threshold=>=",WRITE-OFF RISK,20.0,86767.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-05T11:25:39.556716+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Choudhary General Store,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.86,198 outstanding, probability 20%, 690 days overdue, priority score 34,479",WRITE-OFF RISK,20.0,86198.0,86198.0,0.0,1,recovery_agent,
2026-09-05T11:25:39.556716+00:00,PAYMENT_OUTCOME,,Choudhary General Store,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.23, seed=0.8071, threshold=>=",WRITE-OFF RISK,20.0,86198.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-05T11:25:39.557714+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Surana Brothers,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.85,776 outstanding, probability 20%, 592 days overdue, priority score 34,310",WRITE-OFF RISK,20.0,85776.0,85776.0,0.0,1,recovery_agent,
2026-09-05T11:25:39.558712+00:00,PAYMENT_OUTCOME,,Surana Brothers,ESCALATED,RECOVERED,ESCALATION,"Simulation: final_prob=0.23, seed=0.1759, threshold=<",WRITE-OFF RISK,20.0,85776.0,0.0,85776.0,1,recovery_agent,PAID
2026-09-05T11:25:39.558712+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Khandelwal Traders,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.81,068 outstanding, probability 20%, 644 days overdue, priority score 32,427",WRITE-OFF RISK,20.0,81068.0,81068.0,0.0,1,recovery_agent,
2026-09-05T11:25:39.559713+00:00,PAYMENT_OUTCOME,,Khandelwal Traders,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.23, seed=0.5562, threshold=>=",WRITE-OFF RISK,20.0,81068.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-05T11:25:39.560710+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Rajput Kirana,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.161,532 outstanding, probability 10%, 656 days overdue, priority score 32,306",WRITE-OFF RISK,10.0,161532.0,161532.0,0.0,1,recovery_agent,
2026-09-05T11:25:39.561719+00:00,PAYMENT_OUTCOME,,Rajput Kirana,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.11, seed=0.8154, threshold=>=",WRITE-OFF RISK,10.0,161532.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-05T11:25:39.561719+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Saini Provisions,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.75,328 outstanding, probability 20%, 648 days overdue, priority score 30,131",WRITE-OFF RISK,20.0,75328.0,75328.0,0.0,1,recovery_agent,
2026-09-05T11:25:39.562708+00:00,PAYMENT_OUTCOME,,Saini Provisions,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.23, seed=0.6296, threshold=>=",WRITE-OFF RISK,20.0,75328.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-05T11:25:39.563714+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Choudhary Traders,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.69,542 outstanding, probability 20%, 392 days overdue, priority score 27,817",WRITE-OFF RISK,20.0,69542.0,69542.0,0.0,1,recovery_agent,
2026-09-05T11:25:39.563714+00:00,PAYMENT_OUTCOME,,Choudhary Traders,ESCALATED,RECOVERED,ESCALATION,"Simulation: final_prob=0.23, seed=0.1260, threshold=<",WRITE-OFF RISK,20.0,69542.0,0.0,69542.0,1,recovery_agent,PAID
2026-09-05T11:25:39.564708+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Singh Provisions,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.67,924 outstanding, probability 20%, 592 days overdue, priority score 27,170",WRITE-OFF RISK,20.0,67924.0,67924.0,0.0,1,recovery_agent,
2026-09-05T11:25:39.565227+00:00,PAYMENT_OUTCOME,,Singh Provisions,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.23, seed=0.3395, threshold=>=",WRITE-OFF RISK,20.0,67924.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-05T11:25:39.566231+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Garg Enterprises,WAITING_FOR_PAYMENT,WAITING_FOR_PAYMENT,PAYMENT_LINK,"Selected: Rs.37,440 outstanding, probability 40%, 120 days overdue, priority score 26,957",HIGH RISK,40.0,37440.0,37440.0,0.0,1,recovery_agent,
2026-09-05T11:25:39.566231+00:00,PAYMENT_OUTCOME,,Garg Enterprises,WAITING_FOR_PAYMENT,WAITING_FOR_PAYMENT,PAYMENT_LINK,"Simulation: final_prob=0.43, seed=0.4982, threshold=>=",HIGH RISK,40.0,37440.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-05T11:25:39.567229+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Nagar Sons,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.67,152 outstanding, probability 20%, 674 days overdue, priority score 26,861",WRITE-OFF RISK,20.0,67152.0,67152.0,0.0,1,recovery_agent,
2026-09-05T11:25:39.568230+00:00,PAYMENT_OUTCOME,,Nagar Sons,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.23, seed=0.8116, threshold=>=",WRITE-OFF RISK,20.0,67152.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-05T11:25:39.569228+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Kumawat Departmental Store,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.66,923 outstanding, probability 20%, 585 days overdue, priority score 26,769",WRITE-OFF RISK,20.0,66923.0,66923.0,0.0,1,recovery_agent,
2026-09-05T11:25:39.570245+00:00,PAYMENT_OUTCOME,,Kumawat Departmental Store,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.23, seed=0.6581, threshold=>=",WRITE-OFF RISK,20.0,66923.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-05T11:25:39.571223+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Patel Provisions,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.65,882 outstanding, probability 20%, 668 days overdue, priority score 26,353",WRITE-OFF RISK,20.0,65882.0,65882.0,0.0,1,recovery_agent,
2026-09-05T11:25:39.571223+00:00,PAYMENT_OUTCOME,,Patel Provisions,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.23, seed=0.9663, threshold=>=",WRITE-OFF RISK,20.0,65882.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-05T11:25:39.572230+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Agarwal General Store,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.65,759 outstanding, probability 20%, 504 days overdue, priority score 26,304",WRITE-OFF RISK,20.0,65759.0,65759.0,0.0,1,recovery_agent,
2026-09-05T11:25:39.573240+00:00,PAYMENT_OUTCOME,,Agarwal General Store,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.23, seed=0.4336, threshold=>=",WRITE-OFF RISK,20.0,65759.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-05T11:25:39.573240+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Kasliwal Kirana,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.64,688 outstanding, probability 20%, 598 days overdue, priority score 25,875",WRITE-OFF RISK,20.0,64688.0,64688.0,0.0,1,recovery_agent,
2026-09-05T11:25:39.574748+00:00,PAYMENT_OUTCOME,,Kasliwal Kirana,ESCALATED,RECOVERED,ESCALATION,"Simulation: final_prob=0.23, seed=0.1798, threshold=<",WRITE-OFF RISK,20.0,64688.0,0.0,64688.0,1,recovery_agent,PAID
2026-09-05T11:25:39.575757+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Singh Sons,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.64,047 outstanding, probability 20%, 602 days overdue, priority score 25,619",WRITE-OFF RISK,20.0,64047.0,64047.0,0.0,1,recovery_agent,
2026-09-05T11:25:39.575757+00:00,PAYMENT_OUTCOME,,Singh Sons,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.23, seed=0.5597, threshold=>=",WRITE-OFF RISK,20.0,64047.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-05T11:25:39.576762+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Sogani Departmental Store,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.60,480 outstanding, probability 20%, 466 days overdue, priority score 24,192",WRITE-OFF RISK,20.0,60480.0,60480.0,0.0,1,recovery_agent,
2026-09-05T11:25:39.577753+00:00,PAYMENT_OUTCOME,,Sogani Departmental Store,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.23, seed=0.2690, threshold=>=",WRITE-OFF RISK,20.0,60480.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-05T11:25:39.578753+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Sharma Sons,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.60,416 outstanding, probability 20%, 606 days overdue, priority score 24,166",WRITE-OFF RISK,20.0,60416.0,60416.0,0.0,1,recovery_agent,
2026-09-05T11:25:39.578753+00:00,PAYMENT_OUTCOME,,Sharma Sons,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.23, seed=0.4062, threshold=>=",WRITE-OFF RISK,20.0,60416.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-05T11:25:39.579760+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Sogani Sons,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.48,301 outstanding, probability 25%, 507 days overdue, priority score 24,150",WRITE-OFF RISK,25.0,48301.0,48301.0,0.0,1,recovery_agent,
2026-09-05T11:25:39.580762+00:00,PAYMENT_OUTCOME,,Sogani Sons,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.28, seed=0.8557, threshold=>=",WRITE-OFF RISK,25.0,48301.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-05T11:25:39.580762+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Choudhary Departmental Store,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.60,213 outstanding, probability 20%, 697 days overdue, priority score 24,085",WRITE-OFF RISK,20.0,60213.0,60213.0,0.0,1,recovery_agent,
2026-09-05T11:25:39.581758+00:00,PAYMENT_OUTCOME,,Choudhary Departmental Store,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.23, seed=0.7611, threshold=>=",WRITE-OFF RISK,20.0,60213.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-05T11:25:39.582757+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Jain Cold Store,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.59,653 outstanding, probability 20%, 659 days overdue, priority score 23,861",WRITE-OFF RISK,20.0,59653.0,59653.0,0.0,1,recovery_agent,
2026-09-05T11:25:39.582757+00:00,PAYMENT_OUTCOME,,Jain Cold Store,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.23, seed=0.3898, threshold=>=",WRITE-OFF RISK,20.0,59653.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-05T11:25:39.583766+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Surana Supermart,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.58,830 outstanding, probability 20%, 652 days overdue, priority score 23,532",WRITE-OFF RISK,20.0,58830.0,58830.0,0.0,1,recovery_agent,
2026-09-05T11:25:39.584757+00:00,PAYMENT_OUTCOME,,Surana Supermart,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.23, seed=0.4711, threshold=>=",WRITE-OFF RISK,20.0,58830.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-05T11:25:39.584757+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Rajput Cold Store,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.46,538 outstanding, probability 25%, 677 days overdue, priority score 23,269",WRITE-OFF RISK,25.0,46538.0,46538.0,0.0,1,recovery_agent,
2026-09-05T11:25:39.586253+00:00,PAYMENT_OUTCOME,,Rajput Cold Store,ESCALATED,RECOVERED,ESCALATION,"Simulation: final_prob=0.28, seed=0.1356, threshold=<",WRITE-OFF RISK,25.0,46538.0,0.0,46538.0,1,recovery_agent,PAID
2026-09-05T11:25:39.586253+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Meena Kirana,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.58,024 outstanding, probability 20%, 648 days overdue, priority score 23,210",WRITE-OFF RISK,20.0,58024.0,58024.0,0.0,1,recovery_agent,
2026-09-05T11:25:39.587240+00:00,PAYMENT_OUTCOME,,Meena Kirana,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.23, seed=0.4079, threshold=>=",WRITE-OFF RISK,20.0,58024.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-05T11:25:39.588239+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Kumar Supermart,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.116,038 outstanding, probability 10%, 541 days overdue, priority score 23,208",WRITE-OFF RISK,10.0,116038.0,116038.0,0.0,1,recovery_agent,
2026-09-05T11:25:39.588239+00:00,PAYMENT_OUTCOME,,Kumar Supermart,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.11, seed=0.7657, threshold=>=",WRITE-OFF RISK,10.0,116038.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-05T11:25:39.589239+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Verma General Store,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.57,739 outstanding, probability 20%, 613 days overdue, priority score 23,096",WRITE-OFF RISK,20.0,57739.0,57739.0,0.0,1,recovery_agent,
2026-09-05T11:25:39.590234+00:00,PAYMENT_OUTCOME,,Verma General Store,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.23, seed=0.4369, threshold=>=",WRITE-OFF RISK,20.0,57739.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-05T11:25:39.591239+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Singh Supermart,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.57,503 outstanding, probability 20%, 675 days overdue, priority score 23,001",WRITE-OFF RISK,20.0,57503.0,57503.0,0.0,1,recovery_agent,
2026-09-05T11:25:39.591239+00:00,PAYMENT_OUTCOME,,Singh Supermart,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.23, seed=0.9746, threshold=>=",WRITE-OFF RISK,20.0,57503.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-05T11:25:39.592240+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Patel Cold Store,WAITING_FOR_PAYMENT,WAITING_FOR_PAYMENT,PAYMENT_LINK,"Selected: Rs.42,430 outstanding, probability 30%, 96 days overdue, priority score 22,912",HIGH RISK,30.0,42430.0,42430.0,0.0,1,recovery_agent,
2026-09-05T11:25:39.593248+00:00,PAYMENT_OUTCOME,,Patel Cold Store,WAITING_FOR_PAYMENT,RECOVERED,PAYMENT_LINK,"Simulation: final_prob=0.32, seed=0.3040, threshold=<",HIGH RISK,30.0,42430.0,0.0,42430.0,1,recovery_agent,PAID
2026-09-05T11:25:39.593248+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Bohra Supermart,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.45,470 outstanding, probability 25%, 667 days overdue, priority score 22,735",WRITE-OFF RISK,25.0,45470.0,45470.0,0.0,1,recovery_agent,
2026-09-05T11:25:39.594767+00:00,PAYMENT_OUTCOME,,Bohra Supermart,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.28, seed=0.3709, threshold=>=",WRITE-OFF RISK,25.0,45470.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-05T11:25:39.594767+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Mittal Brothers,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.56,598 outstanding, probability 20%, 612 days overdue, priority score 22,639",WRITE-OFF RISK,20.0,56598.0,56598.0,0.0,1,recovery_agent,
2026-09-05T11:25:39.595778+00:00,PAYMENT_OUTCOME,,Mittal Brothers,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.23, seed=0.4499, threshold=>=",WRITE-OFF RISK,20.0,56598.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
2026-09-05T11:25:39.596784+00:00,RECOVERY_ACTION,REC-2026-09-05-001,Maheshwari Supermart,ESCALATED,ESCALATED,ESCALATION,"Selected: Rs.44,507 outstanding, probability 25%, 675 days overdue, priority score 22,254",WRITE-OFF RISK,25.0,44507.0,44507.0,0.0,1,recovery_agent,
2026-09-05T11:25:39.596784+00:00,PAYMENT_OUTCOME,,Maheshwari Supermart,ESCALATED,WAITING_FOR_PAYMENT,ESCALATION,"Simulation: final_prob=0.28, seed=0.4307, threshold=>=",WRITE-OFF RISK,25.0,44507.0,0.0,0.0,1,recovery_agent,NO_PAYMENT
