invoice_no,date,customer_name,customer_area,product_name,category,company,size_variant,quantity,purchase_price,sale_price,discount_pct,salesperson,payment_status,payment_due_date
INV-01200,2026-03-18,Jain Provisions,C-Scheme,Amul Cheese Slice,Dairy,Amul,200g,22,129.0,152.13,7.8,Suresh Sharma,PAID,2026-04-17
INV-01200,2026-03-18,Jain Provisions,C-Scheme,Kissan Jam,FMCG,HUL,500g,23,94.0,110.16,8.2,Ramesh Kumar,PAID,2026-04-17
INV-01200,2026-03-18,Jain Provisions,C-Scheme,Dabur Honey,FMCG,Dabur,500g,13,176.0,207.23,7.9,Vijay Singh,PAID,2026-04-17
INV-01200,2026-03-18,Jain Provisions,C-Scheme,Sunfeast Dark Fantasy,Snacks,ITC,150g,52,31.0,41.13,8.6,Vijay Singh,PAID,2026-04-17
INV-01200,2026-03-18,Jain Provisions,C-Scheme,Real Fruit Juice,Beverages,Dabur,1L,40,66.0,84.55,11.0,Vijay Singh,PAID,2026-04-17
INV-01200,2026-03-18,Jain Provisions,C-Scheme,Frooti Mango Drink,Beverages,Parle,200ml,52,9.0,11.51,11.5,Vijay Singh,PAID,2026-04-17
INV-01200,2026-03-18,Jain Provisions,C-Scheme,Knorr Soup,Snacks,HUL,44g,18,34.0,44.93,6.4,Vijay Singh,PAID,2026-04-17
INV-01201,2026-03-18,Agarwal Mart,Raja Park,Good Day Biscuit,Snacks,Britannia,200g,53,27.0,35.15,7.5,Suresh Sharma,OVERDUE,2026-04-17
INV-01201,2026-03-18,Agarwal Mart,Raja Park,Lays Classic,Snacks,PepsiCo,26g,42,9.0,11.83,9.0,Vijay Singh,OVERDUE,2026-04-17
INV-01201,2026-03-18,Agarwal Mart,Raja Park,Sunfeast Dark Fantasy,Snacks,ITC,150g,50,31.0,41.45,7.9,Vijay Singh,OVERDUE,2026-04-17
INV-01201,2026-03-18,Agarwal Mart,Raja Park,Yippee Noodles,Snacks,ITC,70g,58,12.0,15.52,8.7,Suresh Sharma,OVERDUE,2026-04-17
INV-01201,2026-03-18,Agarwal Mart,Raja Park,Kissan Jam,FMCG,HUL,500g,56,94.0,113.88,5.1,Ramesh Kumar,OVERDUE,2026-04-17
INV-01201,2026-03-18,Agarwal Mart,Raja Park,Dabur Honey,FMCG,Dabur,500g,6,176.0,207.68,7.7,Ramesh Kumar,OVERDUE,2026-04-17
INV-01201,2026-03-18,Agarwal Mart,Raja Park,Surf Excel,Home Care,HUL,1kg,47,91.0,132.44,5.4,Suresh Sharma,OVERDUE,2026-04-17
INV-01202,2026-03-18,Rao Wholesale,Jhotwara,Lifebuoy Soap,Personal Care,HUL,100g,14,18.0,24.95,10.9,Vijay Singh,PENDING,2026-04-17
INV-01202,2026-03-18,Rao Wholesale,Jhotwara,Marie Gold Biscuit,Snacks,Britannia,250g,55,24.0,31.59,7.1,Vijay Singh,PENDING,2026-04-17
INV-01202,2026-03-18,Rao Wholesale,Jhotwara,Clinic Plus Shampoo,Personal Care,HUL,175ml,7,51.0,72.15,7.5,Suresh Sharma,PENDING,2026-04-17
INV-01203,2026-03-19,Gupta Supermarket,Vaishali Nagar,Cornetto Ice Cream,Dairy,HUL,65ml,49,31.0,36.12,9.7,Suresh Sharma,PAID,2026-04-18
INV-01203,2026-03-19,Gupta Supermarket,Vaishali Nagar,Yippee Noodles,Snacks,ITC,70g,29,12.0,15.66,7.9,Vijay Singh,PAID,2026-04-18
INV-01203,2026-03-19,Gupta Supermarket,Vaishali Nagar,Dettol Soap,Personal Care,Reckitt,125g,25,31.0,42.34,11.8,Ramesh Kumar,PAID,2026-04-18
INV-01203,2026-03-19,Gupta Supermarket,Vaishali Nagar,Good Day Biscuit,Snacks,Britannia,200g,5,27.0,34.12,10.2,Ramesh Kumar,PAID,2026-04-18
INV-01203,2026-03-19,Gupta Supermarket,Vaishali Nagar,Knorr Soup,Snacks,HUL,44g,44,34.0,42.67,11.1,Suresh Sharma,PAID,2026-04-18
INV-01203,2026-03-19,Gupta Supermarket,Vaishali Nagar,Real Fruit Juice,Beverages,Dabur,1L,58,66.0,88.73,6.6,Vijay Singh,PAID,2026-04-18
INV-01203,2026-03-19,Gupta Supermarket,Vaishali Nagar,Kissan Jam,FMCG,HUL,500g,50,94.0,108.0,10.0,Suresh Sharma,PAID,2026-04-18
INV-01204,2026-03-19,Sharma General Store,Mansarovar,Cornetto Ice Cream,Dairy,HUL,65ml,48,31.0,37.8,5.5,Ramesh Kumar,PAID,2026-04-18
INV-01204,2026-03-19,Sharma General Store,Mansarovar,Amul Cheese Slice,Dairy,Amul,200g,52,129.0,150.81,8.6,Suresh Sharma,PAID,2026-04-18
INV-01204,2026-03-19,Sharma General Store,Mansarovar,Kurkure Masala,Snacks,PepsiCo,90g,7,19.0,24.84,8.0,Vijay Singh,PAID,2026-04-18
INV-01204,2026-03-19,Sharma General Store,Mansarovar,Kissan Jam,FMCG,HUL,500g,21,94.0,112.92,5.9,Vijay Singh,PAID,2026-04-18
INV-01204,2026-03-19,Sharma General Store,Mansarovar,Lifebuoy Soap,Personal Care,HUL,100g,59,18.0,26.1,6.8,Suresh Sharma,PAID,2026-04-18
INV-01204,2026-03-19,Sharma General Store,Mansarovar,7UP PET Bottle,Beverages,PepsiCo,750ml,34,28.0,36.0,10.0,Ramesh Kumar,PAID,2026-04-18
INV-01205,2026-03-19,Verma Kirana,Malviya Nagar,Amul Cheese Slice,Dairy,Amul,200g,36,129.0,147.68,10.5,Vijay Singh,PAID,2026-04-18
INV-01205,2026-03-19,Verma Kirana,Malviya Nagar,Maggi Noodles,Snacks,Nestle,70g,27,11.0,15.12,5.5,Vijay Singh,PAID,2026-04-18
INV-01205,2026-03-19,Verma Kirana,Malviya Nagar,Knorr Soup,Snacks,HUL,44g,25,34.0,43.82,8.7,Ramesh Kumar,PAID,2026-04-18
INV-01205,2026-03-19,Verma Kirana,Malviya Nagar,Good Day Biscuit,Snacks,Britannia,200g,38,27.0,35.91,5.5,Vijay Singh,PAID,2026-04-18
INV-01206,2026-03-19,Jain Provisions,C-Scheme,Yippee Noodles,Snacks,ITC,70g,26,12.0,15.73,7.5,Ramesh Kumar,PAID,2026-04-18
INV-01206,2026-03-19,Jain Provisions,C-Scheme,Real Fruit Juice,Beverages,Dabur,1L,53,66.0,86.17,9.3,Suresh Sharma,PAID,2026-04-18
INV-01206,2026-03-19,Jain Provisions,C-Scheme,Colgate MaxFresh,Personal Care,Colgate,200g,40,62.0,84.74,10.8,Vijay Singh,PAID,2026-04-18
INV-01206,2026-03-19,Jain Provisions,C-Scheme,Hajmola Candy,FMCG,Dabur,100pcs,5,35.0,42.39,5.8,Suresh Sharma,PAID,2026-04-18
INV-01206,2026-03-19,Jain Provisions,C-Scheme,Dettol Soap,Personal Care,Reckitt,125g,33,31.0,44.78,6.7,Vijay Singh,PAID,2026-04-18
INV-01206,2026-03-19,Jain Provisions,C-Scheme,Kurkure Masala,Snacks,PepsiCo,90g,44,19.0,23.92,11.4,Ramesh Kumar,PAID,2026-04-18
INV-01207,2026-03-19,Patel Stores,Tonk Road,Real Fruit Juice,Beverages,Dabur,1L,39,66.0,85.41,10.1,Ramesh Kumar,PENDING,2026-04-18
INV-01207,2026-03-19,Patel Stores,Tonk Road,Clinic Plus Shampoo,Personal Care,HUL,175ml,38,51.0,69.58,10.8,Suresh Sharma,PENDING,2026-04-18
INV-01208,2026-03-19,Agarwal Mart,Raja Park,7UP PET Bottle,Beverages,PepsiCo,750ml,25,28.0,36.56,8.6,Ramesh Kumar,OVERDUE,2026-04-18
INV-01208,2026-03-19,Agarwal Mart,Raja Park,Aashirvaad Atta,FMCG,ITC,5kg,15,203.0,229.32,11.8,Vijay Singh,OVERDUE,2026-04-18
INV-01208,2026-03-19,Agarwal Mart,Raja Park,Maggi Noodles,Snacks,Nestle,70g,39,11.0,15.18,5.1,Ramesh Kumar,OVERDUE,2026-04-18
INV-01208,2026-03-19,Agarwal Mart,Raja Park,Lifebuoy Soap,Personal Care,HUL,100g,18,18.0,25.28,9.7,Ramesh Kumar,OVERDUE,2026-04-18
INV-01208,2026-03-19,Agarwal Mart,Raja Park,Good Day Biscuit,Snacks,Britannia,200g,60,27.0,34.28,9.8,Ramesh Kumar,OVERDUE,2026-04-18
INV-01208,2026-03-19,Agarwal Mart,Raja Park,Kurkure Masala,Snacks,PepsiCo,90g,18,19.0,24.62,8.8,Vijay Singh,OVERDUE,2026-04-18
INV-01209,2026-03-20,Gupta Supermarket,Vaishali Nagar,Good Day Biscuit,Snacks,Britannia,200g,34,27.0,34.2,10.0,Ramesh Kumar,PAID,2026-04-19
INV-01209,2026-03-20,Gupta Supermarket,Vaishali Nagar,Colgate MaxFresh,Personal Care,Colgate,200g,10,62.0,89.77,5.5,Ramesh Kumar,PAID,2026-04-19
INV-01209,2026-03-20,Gupta Supermarket,Vaishali Nagar,Cornetto Ice Cream,Dairy,HUL,65ml,55,31.0,37.28,6.8,Ramesh Kumar,PAID,2026-04-19
INV-01209,2026-03-20,Gupta Supermarket,Vaishali Nagar,Marie Gold Biscuit,Snacks,Britannia,250g,41,24.0,30.33,10.8,Suresh Sharma,PAID,2026-04-19
INV-01209,2026-03-20,Gupta Supermarket,Vaishali Nagar,Vim Dishwash Bar,Home Care,HUL,300g,31,18.0,25.84,7.7,Vijay Singh,PAID,2026-04-19
INV-01210,2026-03-20,Sharma General Store,Mansarovar,Parle-G Biscuit,Snacks,Parle,800g,46,38.0,49.5,10.0,Ramesh Kumar,PAID,2026-04-19
INV-01210,2026-03-20,Sharma General Store,Mansarovar,Real Fruit Juice,Beverages,Dabur,1L,53,66.0,85.31,10.2,Ramesh Kumar,PAID,2026-04-19
INV-01210,2026-03-20,Sharma General Store,Mansarovar,Marie Gold Biscuit,Snacks,Britannia,250g,49,24.0,30.29,10.9,Suresh Sharma,PAID,2026-04-19
INV-01210,2026-03-20,Sharma General Store,Mansarovar,Surf Excel,Home Care,HUL,1kg,37,91.0,132.02,5.7,Vijay Singh,PAID,2026-04-19
INV-01211,2026-03-20,Verma Kirana,Malviya Nagar,Lifebuoy Soap,Personal Care,HUL,100g,29,18.0,25.82,7.8,Vijay Singh,PENDING,2026-04-19
INV-01211,2026-03-20,Verma Kirana,Malviya Nagar,Knorr Soup,Snacks,HUL,44g,6,34.0,44.02,8.3,Vijay Singh,PENDING,2026-04-19
INV-01212,2026-03-20,Jain Provisions,C-Scheme,Real Fruit Juice,Beverages,Dabur,1L,40,66.0,84.45,11.1,Ramesh Kumar,PAID,2026-04-19
INV-01212,2026-03-20,Jain Provisions,C-Scheme,Yippee Noodles,Snacks,ITC,70g,12,12.0,16.1,5.3,Vijay Singh,PAID,2026-04-19
INV-01212,2026-03-20,Jain Provisions,C-Scheme,Lifebuoy Soap,Personal Care,HUL,100g,43,18.0,25.82,7.8,Vijay Singh,PAID,2026-04-19
INV-01212,2026-03-20,Jain Provisions,C-Scheme,Good Day Biscuit,Snacks,Britannia,200g,10,27.0,35.3,7.1,Vijay Singh,PAID,2026-04-19
INV-01212,2026-03-20,Jain Provisions,C-Scheme,Vim Dishwash Bar,Home Care,HUL,300g,52,18.0,24.84,11.3,Suresh Sharma,PAID,2026-04-19
INV-01212,2026-03-20,Jain Provisions,C-Scheme,Cornetto Ice Cream,Dairy,HUL,65ml,18,31.0,36.84,7.9,Vijay Singh,PAID,2026-04-19
INV-01212,2026-03-20,Jain Provisions,C-Scheme,Hajmola Candy,FMCG,Dabur,100pcs,59,35.0,41.13,8.6,Ramesh Kumar,PAID,2026-04-19
INV-01213,2026-03-20,Mehta Provision Store,Sanganer,Clinic Plus Shampoo,Personal Care,HUL,175ml,59,51.0,73.79,5.4,Vijay Singh,OVERDUE,2026-04-19
INV-01213,2026-03-20,Mehta Provision Store,Sanganer,Kurkure Masala,Snacks,PepsiCo,90g,34,19.0,24.44,9.5,Ramesh Kumar,OVERDUE,2026-04-19
INV-01213,2026-03-20,Mehta Provision Store,Sanganer,Surf Excel,Home Care,HUL,1kg,23,91.0,126.42,9.7,Suresh Sharma,OVERDUE,2026-04-19
INV-01213,2026-03-20,Mehta Provision Store,Sanganer,Lays Classic,Snacks,PepsiCo,26g,11,9.0,12.17,6.4,Vijay Singh,OVERDUE,2026-04-19
INV-01213,2026-03-20,Mehta Provision Store,Sanganer,Marie Gold Biscuit,Snacks,Britannia,250g,36,24.0,30.02,11.7,Suresh Sharma,OVERDUE,2026-04-19
INV-01213,2026-03-20,Mehta Provision Store,Sanganer,Amul Butter,Dairy,Amul,500g,13,211.0,243.81,9.7,Ramesh Kumar,OVERDUE,2026-04-19
INV-01214,2026-03-20,Singh Brothers,Sitapura,Colgate MaxFresh,Personal Care,Colgate,200g,44,62.0,85.88,9.6,Vijay Singh,OVERDUE,2026-04-19
INV-01214,2026-03-20,Singh Brothers,Sitapura,Kurkure Masala,Snacks,PepsiCo,90g,42,19.0,25.35,6.1,Vijay Singh,OVERDUE,2026-04-19
INV-01214,2026-03-20,Singh Brothers,Sitapura,Dabur Honey,FMCG,Dabur,500g,28,176.0,200.93,10.7,Suresh Sharma,OVERDUE,2026-04-19
INV-01214,2026-03-20,Singh Brothers,Sitapura,Aashirvaad Atta,FMCG,ITC,5kg,15,203.0,247.0,5.0,Ramesh Kumar,OVERDUE,2026-04-19
INV-01214,2026-03-20,Singh Brothers,Sitapura,7UP PET Bottle,Beverages,PepsiCo,750ml,55,28.0,37.36,6.6,Vijay Singh,OVERDUE,2026-04-19
INV-01214,2026-03-20,Singh Brothers,Sitapura,Cornetto Ice Cream,Dairy,HUL,65ml,46,31.0,36.76,8.1,Suresh Sharma,OVERDUE,2026-04-19
INV-01215,2026-03-20,Patel Stores,Tonk Road,Dabur Honey,FMCG,Dabur,500g,40,176.0,211.95,5.8,Vijay Singh,PENDING,2026-04-19
INV-01215,2026-03-20,Patel Stores,Tonk Road,Aashirvaad Atta,FMCG,ITC,5kg,43,203.0,245.44,5.6,Suresh Sharma,PENDING,2026-04-19
INV-01215,2026-03-20,Patel Stores,Tonk Road,7UP PET Bottle,Beverages,PepsiCo,750ml,59,28.0,35.68,10.8,Vijay Singh,PENDING,2026-04-19
INV-01215,2026-03-20,Patel Stores,Tonk Road,Cornetto Ice Cream,Dairy,HUL,65ml,17,31.0,37.28,6.8,Vijay Singh,PENDING,2026-04-19
INV-01215,2026-03-20,Patel Stores,Tonk Road,Hajmola Candy,FMCG,Dabur,100pcs,9,35.0,40.45,10.1,Ramesh Kumar,PENDING,2026-04-19
INV-01215,2026-03-20,Patel Stores,Tonk Road,Lifebuoy Soap,Personal Care,HUL,100g,59,18.0,25.59,8.6,Ramesh Kumar,PENDING,2026-04-19
INV-01215,2026-03-20,Patel Stores,Tonk Road,Knorr Soup,Snacks,HUL,44g,57,34.0,43.63,9.1,Suresh Sharma,PENDING,2026-04-19
INV-01216,2026-03-20,Rao Wholesale,Jhotwara,Yippee Noodles,Snacks,ITC,70g,39,12.0,15.08,11.3,Vijay Singh,PENDING,2026-04-19
INV-01216,2026-03-20,Rao Wholesale,Jhotwara,Clinic Plus Shampoo,Personal Care,HUL,175ml,35,51.0,70.51,9.6,Ramesh Kumar,PENDING,2026-04-19
INV-01217,2026-03-23,Agarwal Mart,Raja Park,Dettol Soap,Personal Care,Reckitt,125g,38,31.0,42.53,11.4,Suresh Sharma,OVERDUE,2026-04-22
INV-01217,2026-03-23,Agarwal Mart,Raja Park,Maggi Noodles,Snacks,Nestle,70g,29,11.0,14.67,8.3,Suresh Sharma,OVERDUE,2026-04-22
INV-01217,2026-03-23,Agarwal Mart,Raja Park,Marie Gold Biscuit,Snacks,Britannia,250g,7,24.0,32.2,5.3,Vijay Singh,OVERDUE,2026-04-22
INV-01217,2026-03-23,Agarwal Mart,Raja Park,Kurkure Masala,Snacks,PepsiCo,90g,25,19.0,25.46,5.7,Vijay Singh,OVERDUE,2026-04-22
INV-01218,2026-03-24,Gupta Supermarket,Vaishali Nagar,Clinic Plus Shampoo,Personal Care,HUL,175ml,42,51.0,70.51,9.6,Ramesh Kumar,PAID,2026-04-23
INV-01218,2026-03-24,Gupta Supermarket,Vaishali Nagar,Amul Butter,Dairy,Amul,500g,38,211.0,251.64,6.8,Ramesh Kumar,PAID,2026-04-23
INV-01218,2026-03-24,Gupta Supermarket,Vaishali Nagar,Yippee Noodles,Snacks,ITC,70g,38,12.0,15.67,7.8,Suresh Sharma,PAID,2026-04-23
INV-01218,2026-03-24,Gupta Supermarket,Vaishali Nagar,Knorr Soup,Snacks,HUL,44g,36,34.0,42.96,10.5,Vijay Singh,PAID,2026-04-23
INV-01218,2026-03-24,Gupta Supermarket,Vaishali Nagar,Lays Classic,Snacks,PepsiCo,26g,5,9.0,11.89,8.5,Ramesh Kumar,PAID,2026-04-23
INV-01218,2026-03-24,Gupta Supermarket,Vaishali Nagar,Real Fruit Juice,Beverages,Dabur,1L,33,66.0,89.11,6.2,Ramesh Kumar,PAID,2026-04-23
INV-01218,2026-03-24,Gupta Supermarket,Vaishali Nagar,Good Day Biscuit,Snacks,Britannia,200g,37,27.0,34.39,9.5,Ramesh Kumar,PAID,2026-04-23
INV-01219,2026-03-24,Sharma General Store,Mansarovar,Hajmola Candy,FMCG,Dabur,100pcs,47,35.0,42.03,6.6,Suresh Sharma,PAID,2026-04-23
INV-01219,2026-03-24,Sharma General Store,Mansarovar,Amul Cheese Slice,Dairy,Amul,200g,51,129.0,155.43,5.8,Vijay Singh,PAID,2026-04-23
INV-01219,2026-03-24,Sharma General Store,Mansarovar,Tropicana Orange Juice,Beverages,PepsiCo,1L,35,77.0,100.76,8.4,Vijay Singh,PAID,2026-04-23
INV-01220,2026-03-24,Verma Kirana,Malviya Nagar,Parle-G Biscuit,Snacks,Parle,800g,13,38.0,49.83,9.4,Ramesh Kumar,PAID,2026-04-23
INV-01220,2026-03-24,Verma Kirana,Malviya Nagar,Dettol Soap,Personal Care,Reckitt,125g,41,31.0,45.12,6.0,Ramesh Kumar,PAID,2026-04-23
INV-01220,2026-03-24,Verma Kirana,Malviya Nagar,Maggi Noodles,Snacks,Nestle,70g,21,11.0,14.16,11.5,Vijay Singh,PAID,2026-04-23
INV-01220,2026-03-24,Verma Kirana,Malviya Nagar,Vim Dishwash Bar,Home Care,HUL,300g,30,18.0,25.42,9.2,Vijay Singh,PAID,2026-04-23
INV-01220,2026-03-24,Verma Kirana,Malviya Nagar,Amul Butter,Dairy,Amul,500g,45,211.0,256.23,5.1,Vijay Singh,PAID,2026-04-23
INV-01221,2026-03-25,Sharma General Store,Mansarovar,Amul Cheese Slice,Dairy,Amul,200g,44,129.0,149.16,9.6,Suresh Sharma,PAID,2026-04-24
INV-01221,2026-03-25,Sharma General Store,Mansarovar,Vim Dishwash Bar,Home Care,HUL,300g,15,18.0,25.17,10.1,Suresh Sharma,PAID,2026-04-24
INV-01221,2026-03-25,Sharma General Store,Mansarovar,Kissan Jam,FMCG,HUL,500g,34,94.0,108.96,9.2,Ramesh Kumar,PAID,2026-04-24
INV-01221,2026-03-25,Sharma General Store,Mansarovar,Amul Butter,Dairy,Amul,500g,19,211.0,249.48,7.6,Ramesh Kumar,PAID,2026-04-24
INV-01221,2026-03-25,Sharma General Store,Mansarovar,Knorr Soup,Snacks,HUL,44g,11,34.0,45.55,5.1,Vijay Singh,PAID,2026-04-24
INV-01222,2026-03-25,Singh Brothers,Sitapura,Lays Classic,Snacks,PepsiCo,26g,44,9.0,11.8,9.2,Vijay Singh,OVERDUE,2026-04-24
INV-01222,2026-03-25,Singh Brothers,Sitapura,Aashirvaad Atta,FMCG,ITC,5kg,37,203.0,233.22,10.3,Ramesh Kumar,OVERDUE,2026-04-24
INV-01223,2026-03-25,Agarwal Mart,Raja Park,Yippee Noodles,Snacks,ITC,70g,31,12.0,15.71,7.6,Ramesh Kumar,OVERDUE,2026-04-24
INV-01223,2026-03-25,Agarwal Mart,Raja Park,Parle-G Biscuit,Snacks,Parle,800g,49,38.0,50.22,8.7,Ramesh Kumar,OVERDUE,2026-04-24
INV-01223,2026-03-25,Agarwal Mart,Raja Park,Marie Gold Biscuit,Snacks,Britannia,250g,56,24.0,31.14,8.4,Suresh Sharma,OVERDUE,2026-04-24
INV-01223,2026-03-25,Agarwal Mart,Raja Park,Good Day Biscuit,Snacks,Britannia,200g,27,27.0,34.54,9.1,Vijay Singh,OVERDUE,2026-04-24
INV-01223,2026-03-25,Agarwal Mart,Raja Park,Frooti Mango Drink,Beverages,Parle,200ml,53,9.0,11.58,10.9,Vijay Singh,OVERDUE,2026-04-24
INV-01223,2026-03-25,Agarwal Mart,Raja Park,Sunfeast Dark Fantasy,Snacks,ITC,150g,11,31.0,41.4,8.0,Suresh Sharma,OVERDUE,2026-04-24
INV-01224,2026-03-26,Gupta Supermarket,Vaishali Nagar,Lifebuoy Soap,Personal Care,HUL,100g,21,18.0,26.24,6.3,Vijay Singh,PENDING,2026-04-25
INV-01224,2026-03-26,Gupta Supermarket,Vaishali Nagar,Amul Cheese Slice,Dairy,Amul,200g,52,129.0,147.68,10.5,Vijay Singh,PENDING,2026-04-25
INV-01225,2026-03-26,Mehta Provision Store,Sanganer,Frooti Mango Drink,Beverages,Parle,200ml,32,9.0,11.75,9.6,Suresh Sharma,OVERDUE,2026-04-25
INV-01225,2026-03-26,Mehta Provision Store,Sanganer,Hajmola Candy,FMCG,Dabur,100pcs,21,35.0,40.05,11.0,Suresh Sharma,OVERDUE,2026-04-25
INV-01225,2026-03-26,Mehta Provision Store,Sanganer,Surf Excel,Home Care,HUL,1kg,41,91.0,129.36,7.6,Suresh Sharma,OVERDUE,2026-04-25
INV-01225,2026-03-26,Mehta Provision Store,Sanganer,Vim Dishwash Bar,Home Care,HUL,300g,48,18.0,25.82,7.8,Ramesh Kumar,OVERDUE,2026-04-25
INV-01226,2026-03-27,Sharma General Store,Mansarovar,Amul Butter,Dairy,Amul,500g,52,211.0,253.8,6.0,Vijay Singh,PENDING,2026-04-26
INV-01226,2026-03-27,Sharma General Store,Mansarovar,Hajmola Candy,FMCG,Dabur,100pcs,12,35.0,40.41,10.2,Suresh Sharma,PENDING,2026-04-26
INV-01226,2026-03-27,Sharma General Store,Mansarovar,Knorr Soup,Snacks,HUL,44g,55,34.0,43.25,9.9,Ramesh Kumar,PENDING,2026-04-26
INV-01226,2026-03-27,Sharma General Store,Mansarovar,Tropicana Orange Juice,Beverages,PepsiCo,1L,11,77.0,102.85,6.5,Suresh Sharma,PENDING,2026-04-26
INV-01227,2026-03-27,Patel Stores,Tonk Road,Good Day Biscuit,Snacks,Britannia,200g,35,27.0,33.63,11.5,Suresh Sharma,PENDING,2026-04-26
INV-01227,2026-03-27,Patel Stores,Tonk Road,Parle-G Biscuit,Snacks,Parle,800g,10,38.0,52.03,5.4,Ramesh Kumar,PENDING,2026-04-26
INV-01227,2026-03-27,Patel Stores,Tonk Road,Kissan Jam,FMCG,HUL,500g,28,94.0,113.28,5.6,Ramesh Kumar,PENDING,2026-04-26
INV-01227,2026-03-27,Patel Stores,Tonk Road,Colgate MaxFresh,Personal Care,Colgate,200g,51,62.0,87.69,7.7,Suresh Sharma,PENDING,2026-04-26
INV-01227,2026-03-27,Patel Stores,Tonk Road,Vim Dishwash Bar,Home Care,HUL,300g,44,18.0,25.31,9.6,Suresh Sharma,PENDING,2026-04-26
INV-01228,2026-03-28,Rao Wholesale,Jhotwara,Sunfeast Dark Fantasy,Snacks,ITC,150g,48,31.0,42.61,5.3,Ramesh Kumar,PENDING,2026-04-27
INV-01228,2026-03-28,Rao Wholesale,Jhotwara,Kissan Jam,FMCG,HUL,500g,46,94.0,114.0,5.0,Ramesh Kumar,PENDING,2026-04-27
INV-01228,2026-03-28,Rao Wholesale,Jhotwara,Tropicana Orange Juice,Beverages,PepsiCo,1L,10,77.0,96.8,12.0,Suresh Sharma,PENDING,2026-04-27
INV-01228,2026-03-28,Rao Wholesale,Jhotwara,Dettol Soap,Personal Care,Reckitt,125g,27,31.0,43.34,9.7,Suresh Sharma,PENDING,2026-04-27
INV-01228,2026-03-28,Rao Wholesale,Jhotwara,Amul Cheese Slice,Dairy,Amul,200g,42,129.0,154.44,6.4,Ramesh Kumar,PENDING,2026-04-27
INV-01228,2026-03-28,Rao Wholesale,Jhotwara,Lays Classic,Snacks,PepsiCo,26g,52,9.0,11.71,9.9,Ramesh Kumar,PENDING,2026-04-27
INV-01229,2026-03-30,Gupta Supermarket,Vaishali Nagar,Clinic Plus Shampoo,Personal Care,HUL,175ml,37,51.0,73.55,5.7,Ramesh Kumar,PENDING,2026-04-29
INV-01229,2026-03-30,Gupta Supermarket,Vaishali Nagar,Lays Classic,Snacks,PepsiCo,26g,37,9.0,12.08,7.1,Ramesh Kumar,PENDING,2026-04-29
INV-01230,2026-03-31,Patel Stores,Tonk Road,Clinic Plus Shampoo,Personal Care,HUL,175ml,29,51.0,70.67,9.4,Ramesh Kumar,PENDING,2026-04-30
INV-01230,2026-03-31,Patel Stores,Tonk Road,Colgate MaxFresh,Personal Care,Colgate,200g,48,62.0,85.59,9.9,Suresh Sharma,PENDING,2026-04-30
INV-01231,2026-04-01,Verma Kirana,Malviya Nagar,Colgate MaxFresh,Personal Care,Colgate,200g,9,62.0,86.55,8.9,Ramesh Kumar,PAID,2026-05-01
INV-01231,2026-04-01,Verma Kirana,Malviya Nagar,Real Fruit Juice,Beverages,Dabur,1L,35,66.0,88.16,7.2,Ramesh Kumar,PAID,2026-05-01
INV-01231,2026-04-01,Verma Kirana,Malviya Nagar,Marie Gold Biscuit,Snacks,Britannia,250g,41,24.0,31.65,6.9,Vijay Singh,PAID,2026-05-01
INV-01231,2026-04-01,Verma Kirana,Malviya Nagar,Cornetto Ice Cream,Dairy,HUL,65ml,48,31.0,35.4,11.5,Ramesh Kumar,PAID,2026-05-01
INV-01232,2026-04-01,Mehta Provision Store,Sanganer,Dettol Soap,Personal Care,Reckitt,125g,27,31.0,45.07,6.1,Ramesh Kumar,OVERDUE,2026-05-01
INV-01232,2026-04-01,Mehta Provision Store,Sanganer,Clinic Plus Shampoo,Personal Care,HUL,175ml,12,51.0,69.11,11.4,Vijay Singh,OVERDUE,2026-05-01
INV-01232,2026-04-01,Mehta Provision Store,Sanganer,Kurkure Masala,Snacks,PepsiCo,90g,47,19.0,24.73,8.4,Ramesh Kumar,OVERDUE,2026-05-01
INV-01232,2026-04-01,Mehta Provision Store,Sanganer,Kissan Jam,FMCG,HUL,500g,53,94.0,106.8,11.0,Ramesh Kumar,OVERDUE,2026-05-01
INV-01232,2026-04-01,Mehta Provision Store,Sanganer,Cornetto Ice Cream,Dairy,HUL,65ml,59,31.0,36.64,8.4,Vijay Singh,OVERDUE,2026-05-01
INV-01232,2026-04-01,Mehta Provision Store,Sanganer,Tropicana Orange Juice,Beverages,PepsiCo,1L,25,77.0,100.76,8.4,Vijay Singh,OVERDUE,2026-05-01
INV-01232,2026-04-01,Mehta Provision Store,Sanganer,Amul Cheese Slice,Dairy,Amul,200g,60,129.0,153.62,6.9,Ramesh Kumar,OVERDUE,2026-05-01
INV-01233,2026-04-01,Rao Wholesale,Jhotwara,Vim Dishwash Bar,Home Care,HUL,300g,7,18.0,25.62,8.5,Suresh Sharma,PENDING,2026-05-01
INV-01233,2026-04-01,Rao Wholesale,Jhotwara,Maggi Noodles,Snacks,Nestle,70g,60,11.0,14.43,9.8,Ramesh Kumar,PENDING,2026-05-01
INV-01233,2026-04-01,Rao Wholesale,Jhotwara,Sunfeast Dark Fantasy,Snacks,ITC,150g,34,31.0,39.69,11.8,Vijay Singh,PENDING,2026-05-01
INV-01233,2026-04-01,Rao Wholesale,Jhotwara,Frooti Mango Drink,Beverages,Parle,200ml,38,9.0,11.93,8.2,Vijay Singh,PENDING,2026-05-01
