invoice_no,date,customer_name,customer_area,product_name,category,company,size_variant,quantity,purchase_price,sale_price,discount_pct,salesperson,payment_status,payment_due_date
SAL025424,2025-07-30,Nagar Enterprises,Uniara,Amul Kool Milk,Beverages,Amul,200ml,50,18.0,25.0,3.0,Ramesh Kumar,PAID,
SAL025424,2025-07-30,Nagar Enterprises,Uniara,Nescafe Classic,Beverages,Nestle,50g,32,195.0,280.0,7.0,Ramesh Kumar,PAID,
SAL025424,2025-07-30,Nagar Enterprises,Uniara,Sunfeast Yumfills,Snacks,ITC,50g,39,12.0,18.0,0.0,Ramesh Kumar,PAID,
SAL025427,2025-07-23,Nagar Enterprises,Uniara,Kwality Walls Cornetto,Dairy,HUL,65ml,32,28.0,40.0,0.0,Ramesh Kumar,PAID,
SAL025427,2025-07-23,Nagar Enterprises,Uniara,Marie Gold Biscuit,Snacks,Britannia,250g,28,24.0,34.0,2.0,Ramesh Kumar,PAID,
SAL025427,2025-07-23,Nagar Enterprises,Uniara,Clinic Plus Shampoo,Personal Care,HUL,175ml,47,51.0,78.0,2.0,Ramesh Kumar,PAID,
SAL025427,2025-07-23,Nagar Enterprises,Uniara,Lux Beauty Soap,Personal Care,HUL,100g,29,22.0,35.0,3.0,Ramesh Kumar,PAID,
SAL025427,2025-07-23,Nagar Enterprises,Uniara,Colin Multipurpose Cleaner,Household,Reckitt,500ml,46,62.0,95.0,0.0,Ramesh Kumar,PAID,
SAL025440,2025-10-20,Nagar Enterprises,Uniara,ORS Oral Rehydration,FMCG,Dabur,21g,6,12.0,18.0,2.0,Ramesh Kumar,PAID,
SAL025440,2025-10-20,Nagar Enterprises,Uniara,Burnol Cream,FMCG,Reckitt,20g,7,35.0,52.0,0.0,Ramesh Kumar,PAID,
SAL025440,2025-10-20,Nagar Enterprises,Uniara,Pears Soap,Personal Care,HUL,75g,28,38.0,58.0,0.0,Ramesh Kumar,PAID,
SAL025440,2025-10-20,Nagar Enterprises,Uniara,Marie Gold Biscuit,Snacks,Britannia,250g,59,24.0,34.0,0.0,Ramesh Kumar,PAID,
SAL025440,2025-10-20,Nagar Enterprises,Uniara,Limca Lemon,Beverages,Coca-Cola,750ml,14,28.0,40.0,3.0,Ramesh Kumar,PAID,
SAL025440,2025-10-20,Nagar Enterprises,Uniara,Everest Garam Masala,Packaged Foods,Everest,100g,1,55.0,75.0,0.0,Ramesh Kumar,PAID,
SAL025445,2025-12-17,Nagar Enterprises,Uniara,Sunfeast Yumfills,Snacks,ITC,50g,32,12.0,18.0,10.0,Ramesh Kumar,PAID,
SAL025445,2025-12-17,Nagar Enterprises,Uniara,Fair & Lovely Cream,Personal Care,HUL,100g,27,58.0,88.0,2.0,Ramesh Kumar,PAID,
SAL025445,2025-12-17,Nagar Enterprises,Uniara,Reynolds Pen,FMCG,Reynolds,10pcs,18,45.0,65.0,0.0,Ramesh Kumar,PAID,
SAL025452,2026-01-08,Nagar Enterprises,Uniara,Tropicana Orange Juice,Beverages,PepsiCo,1L,10,77.0,110.0,3.0,Ramesh Kumar,PAID,
SAL025452,2026-01-08,Nagar Enterprises,Uniara,Hippo Rings,Snacks,PepsiCo,40g,33,10.0,14.0,2.0,Ramesh Kumar,PAID,
SAL025452,2026-01-08,Nagar Enterprises,Uniara,Gillette Fusion Razor,Personal Care,Gillette,2pcs,39,195.0,295.0,0.0,Ramesh Kumar,PAID,
SAL025452,2026-01-08,Nagar Enterprises,Uniara,Amul Paneer,Dairy,Amul,200g,10,85.0,110.0,0.0,Ramesh Kumar,PAID,
SAL025470,2026-05-13,Nagar Enterprises,Uniara,Mother Dairy Curd,Dairy,Mother Dairy,400g,16,35.0,48.0,0.0,Ramesh Kumar,PAID,
SAL025470,2026-05-13,Nagar Enterprises,Uniara,Castrol Oil,Household,Castrol,1L,36,245.0,360.0,3.0,Ramesh Kumar,PAID,
SAL025470,2026-05-13,Nagar Enterprises,Uniara,Jim Jam Biscuit,Snacks,Britannia,150g,5,22.0,32.0,7.0,Ramesh Kumar,PAID,
SAL025470,2026-05-13,Nagar Enterprises,Uniara,Brooke Bond Red Label Tea,Beverages,HUL,250g,34,95.0,130.0,3.0,Ramesh Kumar,PAID,
SAL025470,2026-05-13,Nagar Enterprises,Uniara,Kwality Walls Cornetto,Dairy,HUL,65ml,37,28.0,40.0,0.0,Ramesh Kumar,PAID,
SAL025470,2026-05-13,Nagar Enterprises,Uniara,Havmor Ice Cream,Dairy,Havmor,500ml,45,95.0,130.0,0.0,Ramesh Kumar,PAID,
SAL025470,2026-05-13,Nagar Enterprises,Uniara,Head & Shoulders Shampoo,Personal Care,P&G,180ml,11,118.0,175.0,10.0,Ramesh Kumar,PAID,
SAL025482,2026-06-03,Nagar Enterprises,Uniara,Tropicana Orange Juice,Beverages,PepsiCo,1L,33,77.0,110.0,0.0,Ramesh Kumar,PAID,
SAL025482,2026-06-03,Nagar Enterprises,Uniara,Maggi Noodles,Snacks,Nestle,70g,4,11.0,16.0,2.0,Ramesh Kumar,PAID,
SAL025482,2026-06-03,Nagar Enterprises,Uniara,Amul Cone Ice Cream,Dairy,Amul,65ml,11,22.0,32.0,0.0,Ramesh Kumar,PAID,
SAL025482,2026-06-03,Nagar Enterprises,Uniara,Frooti Mango Drink,Beverages,PepsiCo,200ml,24,9.0,13.0,0.0,Ramesh Kumar,PAID,
SAL025482,2026-06-03,Nagar Enterprises,Uniara,Gillette Fusion Razor,Personal Care,Gillette,2pcs,5,195.0,295.0,0.0,Ramesh Kumar,PAID,
SAL025482,2026-06-03,Nagar Enterprises,Uniara,Lizol Floor Cleaner,Home Care,Reckitt,500ml,35,72.0,110.0,2.0,Ramesh Kumar,PAID,
SAL025486,2026-07-09,Nagar Enterprises,Uniara,Clinic Plus Shampoo,Personal Care,HUL,175ml,7,51.0,78.0,0.0,Vijay Sharma,PAID,
SAL025486,2026-07-09,Nagar Enterprises,Uniara,Wheel Detergent,Home Care,HUL,1kg,29,55.0,82.0,2.0,Vijay Sharma,PAID,
SAL025486,2026-07-09,Nagar Enterprises,Uniara,Pudin Hara,FMCG,Dabur,20ml,45,28.0,40.0,7.0,Vijay Sharma,PAID,
SAL025486,2026-07-09,Nagar Enterprises,Uniara,Mortein Insect Spray,Household,Reckitt,300ml,39,142.0,215.0,0.0,Vijay Sharma,PAID,
SAL025493,2026-08-03,Nagar Enterprises,Uniara,Tata Tea Gold,Beverages,Tata,500g,4,190.0,260.0,0.0,Vijay Sharma,PAID,
SAL025493,2026-08-03,Nagar Enterprises,Uniara,Jim Jam Biscuit,Snacks,Britannia,150g,27,22.0,32.0,7.0,Vijay Sharma,PAID,
SAL025493,2026-08-03,Nagar Enterprises,Uniara,Reynolds Pen,FMCG,Reynolds,10pcs,43,45.0,65.0,0.0,Vijay Sharma,PAID,
SAL025493,2026-08-03,Nagar Enterprises,Uniara,Gillette Fusion Razor,Personal Care,Gillette,2pcs,25,195.0,295.0,5.0,Vijay Sharma,PAID,
SAL025495,2026-08-19,Nagar Enterprises,Uniara,Sunfeast Dark Fantasy,Snacks,ITC,150g,15,31.0,45.0,0.0,Ramesh Kumar,UNPAID,2026-09-18
SAL025495,2026-08-19,Nagar Enterprises,Uniara,Maaza Mango,Beverages,Coca-Cola,600ml,49,32.0,45.0,2.0,Ramesh Kumar,UNPAID,2026-09-18
SAL025495,2026-08-19,Nagar Enterprises,Uniara,Dynamo Liquid Detergent,Household,HUL,1L,3,115.0,170.0,3.0,Ramesh Kumar,UNPAID,2026-09-18
SAL025504,2024-09-14,Sharma Departmental Store,Uniara,Knorr Soup,Packaged Foods,HUL,44g,8,34.0,48.0,0.0,Vijay Sharma,PAID,
SAL025504,2024-09-14,Sharma Departmental Store,Uniara,Nescafe Classic,Beverages,Nestle,50g,7,195.0,280.0,0.0,Vijay Sharma,PAID,
SAL025504,2024-09-14,Sharma Departmental Store,Uniara,Tropicana Orange Juice,Beverages,PepsiCo,1L,18,77.0,110.0,0.0,Vijay Sharma,PAID,
SAL025504,2024-09-14,Sharma Departmental Store,Uniara,Amul Mozzarella Cheese,Dairy,Amul,200g,14,145.0,190.0,2.0,Vijay Sharma,PAID,
SAL025524,2024-12-06,Sharma Departmental Store,Uniara,Rin Detergent,Home Care,HUL,500g,18,38.0,58.0,2.0,Vijay Sharma,PARTIAL,2025-01-05
SAL025524,2024-12-06,Sharma Departmental Store,Uniara,Colgate Dental Cream,Personal Care,Colgate,100g,31,38.0,58.0,10.0,Vijay Sharma,PARTIAL,2025-01-05
SAL025524,2024-12-06,Sharma Departmental Store,Uniara,Kurkure Masala,Snacks,PepsiCo,90g,7,19.0,27.0,5.0,Vijay Sharma,PARTIAL,2025-01-05
SAL025545,2025-04-17,Sharma Departmental Store,Uniara,Bisleri Water 1L,Household,Bisleri,1L,31,12.0,20.0,2.0,Ramesh Kumar,PAID,
SAL025545,2025-04-17,Sharma Departmental Store,Uniara,Amul Butter,Packaged Foods,Amul,500g,46,211.0,270.0,3.0,Ramesh Kumar,PAID,
SAL025545,2025-04-17,Sharma Departmental Store,Uniara,Kurkure Masala,Snacks,PepsiCo,90g,44,19.0,27.0,3.0,Ramesh Kumar,PAID,
SAL025545,2025-04-17,Sharma Departmental Store,Uniara,Fevicol SH Adhesive,Household,Pidilite,200g,14,62.0,95.0,3.0,Ramesh Kumar,PAID,
SAL025545,2025-04-17,Sharma Departmental Store,Uniara,Domex Toilet Cleaner,Home Care,HUL,500ml,3,68.0,102.0,0.0,Ramesh Kumar,PAID,
SAL025547,2025-04-26,Sharma Departmental Store,Uniara,Fortune Sunflower Oil,Packaged Foods,Marico,1L,16,125.0,170.0,5.0,Ramesh Kumar,PAID,
SAL025547,2025-04-26,Sharma Departmental Store,Uniara,Bisleri Water 1L,Household,Bisleri,1L,46,12.0,20.0,0.0,Ramesh Kumar,PAID,
SAL025547,2025-04-26,Sharma Departmental Store,Uniara,Head & Shoulders Shampoo,Personal Care,P&G,180ml,1,118.0,175.0,2.0,Ramesh Kumar,PAID,
SAL025547,2025-04-26,Sharma Departmental Store,Uniara,Rajdhani Besan,Packaged Foods,Rajdhani,1kg,40,62.0,85.0,0.0,Ramesh Kumar,PAID,
SAL025556,2025-06-18,Sharma Departmental Store,Uniara,Amul Cheese,Packaged Foods,Amul,200g,14,129.0,165.0,2.0,Ramesh Kumar,PAID,
SAL025556,2025-06-18,Sharma Departmental Store,Uniara,Classmate Notebook,FMCG,ITC,172pg,36,38.0,55.0,7.0,Ramesh Kumar,PAID,
SAL025556,2025-06-18,Sharma Departmental Store,Uniara,Parachute Coconut Oil,Personal Care,Marico,500ml,48,75.0,110.0,0.0,Ramesh Kumar,PAID,
SAL025556,2025-06-18,Sharma Departmental Store,Uniara,Slice Mango Drink,Beverages,PepsiCo,600ml,36,28.0,40.0,0.0,Ramesh Kumar,PAID,
SAL025560,2025-07-16,Sharma Departmental Store,Uniara,Rin Detergent,Home Care,HUL,500g,3,38.0,58.0,3.0,Ramesh Kumar,PARTIAL,2025-08-15
SAL025560,2025-07-16,Sharma Departmental Store,Uniara,Good Knight Mosquito Coil,Home Care,Godrej,10pcs,8,38.0,58.0,2.0,Ramesh Kumar,PARTIAL,2025-08-15
SAL025560,2025-07-16,Sharma Departmental Store,Uniara,Comfort Fabric Softener,Household,HUL,800ml,20,95.0,145.0,2.0,Ramesh Kumar,PARTIAL,2025-08-15
SAL025560,2025-07-16,Sharma Departmental Store,Uniara,Haldiram Aloo Bhujia,Snacks,Haldiram,150g,20,48.0,70.0,0.0,Ramesh Kumar,PARTIAL,2025-08-15
SAL025560,2025-07-16,Sharma Departmental Store,Uniara,Head & Shoulders Shampoo,Personal Care,P&G,180ml,35,118.0,175.0,0.0,Ramesh Kumar,PARTIAL,2025-08-15
SAL025560,2025-07-16,Sharma Departmental Store,Uniara,Amul Butter,Packaged Foods,Amul,500g,5,211.0,270.0,7.0,Ramesh Kumar,PARTIAL,2025-08-15
SAL025560,2025-07-16,Sharma Departmental Store,Uniara,Savlon Antiseptic,FMCG,ICI,200ml,10,55.0,80.0,0.0,Ramesh Kumar,PARTIAL,2025-08-15
SAL025561,2025-07-17,Sharma Departmental Store,Uniara,Odonil Air Freshener,Home Care,Dabur,50g,20,42.0,65.0,0.0,Vijay Sharma,PAID,
SAL025561,2025-07-17,Sharma Departmental Store,Uniara,Parachute Coconut Oil,Personal Care,Marico,500ml,27,75.0,110.0,2.0,Vijay Sharma,PAID,
SAL025561,2025-07-17,Sharma Departmental Store,Uniara,Amul Milk 1L Pouch,Dairy,Amul,1L,17,55.0,68.0,0.0,Vijay Sharma,PAID,
SAL025561,2025-07-17,Sharma Departmental Store,Uniara,Dhara Mustard Oil,Agricultural,Dhara,1L,29,105.0,145.0,0.0,Vijay Sharma,PAID,
SAL025561,2025-07-17,Sharma Departmental Store,Uniara,Dettol Soap,Personal Care,Reckitt,125g,37,31.0,48.0,0.0,Vijay Sharma,PAID,
SAL025563,2025-07-31,Sharma Departmental Store,Uniara,Hajmola Tablets,FMCG,Dabur,120pcs,21,35.0,50.0,3.0,Vijay Sharma,PAID,
SAL025563,2025-07-31,Sharma Departmental Store,Uniara,Lizol Disinfectant Spray,Household,Reckitt,500ml,44,68.0,105.0,2.0,Vijay Sharma,PAID,
SAL025563,2025-07-31,Sharma Departmental Store,Uniara,Hide & Seek Biscuit,Snacks,Parle,120g,26,32.0,45.0,0.0,Vijay Sharma,PAID,
SAL025563,2025-07-31,Sharma Departmental Store,Uniara,Bru Gold Coffee,Beverages,HUL,100g,19,175.0,250.0,2.0,Vijay Sharma,PAID,
SAL025563,2025-07-31,Sharma Departmental Store,Uniara,Vim Dishwash Liquid,Home Care,HUL,500ml,37,85.0,128.0,0.0,Vijay Sharma,PAID,
SAL025563,2025-07-31,Sharma Departmental Store,Uniara,Amul Paneer,Dairy,Amul,200g,18,85.0,110.0,0.0,Vijay Sharma,PAID,
SAL025586,2025-12-05,Sharma Departmental Store,Uniara,Nutrichoice Biscuit,Snacks,Britannia,100g,4,35.0,52.0,2.0,Vijay Sharma,PAID,
SAL025586,2025-12-05,Sharma Departmental Store,Uniara,Battery Duracell AA,Household,Duracell,2pcs,25,58.0,85.0,2.0,Vijay Sharma,PAID,
SAL025587,2026-01-07,Sharma Departmental Store,Uniara,Surf Excel Detergent,Home Care,HUL,1kg,45,91.0,140.0,0.0,Ramesh Kumar,PAID,
SAL025587,2026-01-07,Sharma Departmental Store,Uniara,Carefree Liner,FMCG,J&J,20pcs,5,55.0,80.0,0.0,Ramesh Kumar,PAID,
SAL025587,2026-01-07,Sharma Departmental Store,Uniara,Colin Glass Cleaner,Home Care,Reckitt,500ml,44,65.0,98.0,0.0,Ramesh Kumar,PAID,
SAL025588,2026-01-13,Sharma Departmental Store,Uniara,Lizol Disinfectant Spray,Household,Reckitt,500ml,8,68.0,105.0,0.0,Vijay Sharma,PAID,
SAL025588,2026-01-13,Sharma Departmental Store,Uniara,Dhara Mustard Oil,Agricultural,Dhara,1L,29,105.0,145.0,0.0,Vijay Sharma,PAID,
SAL025588,2026-01-13,Sharma Departmental Store,Uniara,Nutrichoice Biscuit,Snacks,Britannia,100g,32,35.0,52.0,0.0,Vijay Sharma,PAID,
SAL025588,2026-01-13,Sharma Departmental Store,Uniara,Maaza Mango,Beverages,Coca-Cola,600ml,10,32.0,45.0,0.0,Vijay Sharma,PAID,
SAL025592,2026-01-16,Sharma Departmental Store,Uniara,Burnol Cream,FMCG,Reckitt,20g,45,35.0,52.0,0.0,Ramesh Kumar,PAID,
SAL025592,2026-01-16,Sharma Departmental Store,Uniara,Saffola Gold Oil,Packaged Foods,Marico,1L,40,145.0,195.0,5.0,Ramesh Kumar,PAID,
SAL025595,2026-03-05,Sharma Departmental Store,Uniara,Dabur Amla Hair Oil,Personal Care,Dabur,500ml,37,68.0,100.0,0.0,Ramesh Kumar,PAID,
SAL025595,2026-03-05,Sharma Departmental Store,Uniara,Dettol Antiseptic Liquid,Household,Reckitt,250ml,46,75.0,115.0,5.0,Ramesh Kumar,PAID,
SAL025595,2026-03-05,Sharma Departmental Store,Uniara,Amul Paneer,Dairy,Amul,200g,26,85.0,110.0,0.0,Ramesh Kumar,PAID,
SAL025595,2026-03-05,Sharma Departmental Store,Uniara,Colgate Dental Cream,Personal Care,Colgate,100g,26,38.0,58.0,5.0,Ramesh Kumar,PAID,
SAL025603,2026-04-09,Sharma Departmental Store,Uniara,Perk Chocolate,Snacks,Cadbury,36g,56,18.0,25.0,2.0,Ramesh Kumar,PAID,
SAL025603,2026-04-09,Sharma Departmental Store,Uniara,Dettol Soap,Personal Care,Reckitt,125g,16,31.0,48.0,5.0,Ramesh Kumar,PAID,
SAL025603,2026-04-09,Sharma Departmental Store,Uniara,Sunfeast Bounce,Snacks,ITC,82g,58,28.0,40.0,0.0,Ramesh Kumar,PAID,
SAL025603,2026-04-09,Sharma Departmental Store,Uniara,Bru Gold Coffee,Beverages,HUL,100g,26,175.0,250.0,0.0,Ramesh Kumar,PAID,
SAL025603,2026-04-09,Sharma Departmental Store,Uniara,Patanjali Ghee,Packaged Foods,Patanjali,1L,52,380.0,495.0,2.0,Ramesh Kumar,PAID,
SAL025613,2026-05-20,Sharma Departmental Store,Uniara,Parachute Coconut Oil,Personal Care,Marico,500ml,1,75.0,110.0,3.0,Vijay Sharma,PAID,
SAL025613,2026-05-20,Sharma Departmental Store,Uniara,Amul Milk 1L Pouch,Dairy,Amul,1L,5,55.0,68.0,0.0,Vijay Sharma,PAID,
SAL025614,2026-05-08,Sharma Departmental Store,Uniara,Carefree Liner,FMCG,J&J,20pcs,8,55.0,80.0,0.0,Ramesh Kumar,PAID,
SAL025614,2026-05-08,Sharma Departmental Store,Uniara,Amul Paneer,Dairy,Amul,200g,8,85.0,110.0,0.0,Ramesh Kumar,PAID,
SAL025614,2026-05-08,Sharma Departmental Store,Uniara,Lays Classic Chips,Snacks,PepsiCo,26g,6,9.0,13.0,0.0,Ramesh Kumar,PAID,
SAL025625,2026-07-21,Sharma Departmental Store,Uniara,Hide & Seek Biscuit,Snacks,Parle,120g,11,32.0,45.0,0.0,Ramesh Kumar,PAID,
SAL025625,2026-07-21,Sharma Departmental Store,Uniara,Dairy Milk Chocolate,Snacks,Cadbury,40g,33,35.0,50.0,2.0,Ramesh Kumar,PAID,
SAL025625,2026-07-21,Sharma Departmental Store,Uniara,Scotch Brite Scrub,Home Care,3M,1pc,44,22.0,35.0,0.0,Ramesh Kumar,PAID,
SAL025625,2026-07-21,Sharma Departmental Store,Uniara,Kwality Walls Cornetto,Dairy,HUL,65ml,12,28.0,40.0,3.0,Ramesh Kumar,PAID,
SAL025633,2026-08-19,Sharma Departmental Store,Uniara,Clinic Plus Shampoo,Personal Care,HUL,175ml,5,51.0,78.0,2.0,Ramesh Kumar,PAID,
SAL025633,2026-08-19,Sharma Departmental Store,Uniara,Comfort Fabric Softener,Household,HUL,800ml,9,95.0,145.0,2.0,Ramesh Kumar,PAID,
SAL025633,2026-08-19,Sharma Departmental Store,Uniara,Colgate MaxFresh Toothpaste,Personal Care,Colgate,200g,20,62.0,95.0,0.0,Ramesh Kumar,PAID,
SAL025644,2024-10-17,Natani Brothers,Khanpur,Amul Mozzarella Cheese,Dairy,Amul,200g,48,145.0,190.0,0.0,Amit Sharma,PAID,
SAL025644,2024-10-17,Natani Brothers,Khanpur,Nescafe Classic,Beverages,Nestle,50g,19,195.0,280.0,3.0,Amit Sharma,PAID,
SAL025644,2024-10-17,Natani Brothers,Khanpur,Pepsi,Beverages,PepsiCo,750ml,26,28.0,40.0,0.0,Amit Sharma,PAID,
SAL025644,2024-10-17,Natani Brothers,Khanpur,Maggi Masala,Packaged Foods,Nestle,100g,20,22.0,30.0,0.0,Amit Sharma,PAID,
SAL025644,2024-10-17,Natani Brothers,Khanpur,Yippee Noodles,Snacks,ITC,70g,41,12.0,17.0,5.0,Amit Sharma,PAID,
SAL025644,2024-10-17,Natani Brothers,Khanpur,Amul Butter,Packaged Foods,Amul,500g,62,211.0,270.0,3.0,Amit Sharma,PAID,
SAL025644,2024-10-17,Natani Brothers,Khanpur,Fortune Chakki Atta,Packaged Foods,Marico,5kg,52,195.0,250.0,2.0,Amit Sharma,PAID,
SAL025645,2024-11-29,Natani Brothers,Khanpur,Uncle Chips,Snacks,PepsiCo,60g,69,15.0,22.0,0.0,Amit Sharma,PAID,
SAL025645,2024-11-29,Natani Brothers,Khanpur,Maaza Mango,Beverages,Coca-Cola,600ml,18,32.0,45.0,0.0,Amit Sharma,PAID,
SAL025645,2024-11-29,Natani Brothers,Khanpur,Parle Groundnut Oil,Agricultural,Parle,1L,42,110.0,150.0,2.0,Amit Sharma,PAID,
SAL025645,2024-11-29,Natani Brothers,Khanpur,MDH Kitchen King,Packaged Foods,MDH,100g,1,58.0,80.0,5.0,Amit Sharma,PAID,
SAL025662,2024-12-31,Natani Brothers,Khanpur,Pudin Hara,FMCG,Dabur,20ml,30,28.0,40.0,0.0,Amit Sharma,PAID,
SAL025662,2024-12-31,Natani Brothers,Khanpur,Reynolds Pen,FMCG,Reynolds,10pcs,27,45.0,65.0,0.0,Amit Sharma,PAID,
SAL025662,2024-12-31,Natani Brothers,Khanpur,Bisleri Water 500ml,Household,Bisleri,500ml,33,8.0,15.0,0.0,Amit Sharma,PAID,
SAL025668,2025-01-27,Natani Brothers,Khanpur,Whisper Ultra,FMCG,P&G,8pcs,46,68.0,98.0,7.0,Amit Sharma,PAID,
SAL025668,2025-01-27,Natani Brothers,Khanpur,Hippo Rings,Snacks,PepsiCo,40g,42,10.0,14.0,7.0,Amit Sharma,PAID,
SAL025668,2025-01-27,Natani Brothers,Khanpur,Fortune Sunflower Oil,Packaged Foods,Marico,1L,40,125.0,170.0,0.0,Amit Sharma,PAID,
SAL025668,2025-01-27,Natani Brothers,Khanpur,Mortein Insect Spray,Household,Reckitt,300ml,26,142.0,215.0,7.0,Amit Sharma,PAID,
SAL025678,2025-03-08,Natani Brothers,Khanpur,Sarpan Hybrid Seeds,Agricultural,Sarpan,500g,22,185.0,260.0,0.0,Nikhil Gupta,PARTIAL,2025-04-07
SAL025678,2025-03-08,Natani Brothers,Khanpur,Hide & Seek Biscuit,Snacks,Parle,120g,6,32.0,45.0,0.0,Nikhil Gupta,PARTIAL,2025-04-07
SAL025678,2025-03-08,Natani Brothers,Khanpur,Maggi Masala,Packaged Foods,Nestle,100g,35,22.0,30.0,5.0,Nikhil Gupta,PARTIAL,2025-04-07
SAL025678,2025-03-08,Natani Brothers,Khanpur,Vicks VapoRub,FMCG,P&G,50ml,15,96.0,148.0,7.0,Nikhil Gupta,PARTIAL,2025-04-07
SAL025683,2025-04-01,Natani Brothers,Khanpur,Nescafe Classic,Beverages,Nestle,50g,39,195.0,280.0,0.0,Nikhil Gupta,PAID,
SAL025683,2025-04-01,Natani Brothers,Khanpur,Burnol Cream,FMCG,Reckitt,20g,44,35.0,52.0,2.0,Nikhil Gupta,PAID,
SAL025683,2025-04-01,Natani Brothers,Khanpur,Castrol Oil,Household,Castrol,1L,23,245.0,360.0,2.0,Nikhil Gupta,PAID,
SAL025683,2025-04-01,Natani Brothers,Khanpur,Bingo Mad Angles,Snacks,ITC,90g,6,22.0,32.0,0.0,Nikhil Gupta,PAID,
SAL025683,2025-04-01,Natani Brothers,Khanpur,Vim Dishwash Liquid,Home Care,HUL,500ml,22,85.0,128.0,0.0,Nikhil Gupta,PAID,
SAL025683,2025-04-01,Natani Brothers,Khanpur,Vim Dishwash Bar,Personal Care,HUL,300g,17,18.0,28.0,3.0,Nikhil Gupta,PAID,
SAL025686,2025-04-05,Natani Brothers,Khanpur,Dettol Handwash,FMCG,Reckitt,200ml,31,65.0,95.0,2.0,Amit Sharma,PAID,
SAL025686,2025-04-05,Natani Brothers,Khanpur,Domex Toilet Cleaner,Home Care,HUL,500ml,43,68.0,102.0,0.0,Amit Sharma,PAID,
SAL025686,2025-04-05,Natani Brothers,Khanpur,Gillette Fusion Razor,Personal Care,Gillette,2pcs,8,195.0,295.0,0.0,Amit Sharma,PAID,
SAL025688,2025-05-15,Natani Brothers,Khanpur,Pidilite M-Seal,Household,Pidilite,50g,44,48.0,72.0,2.0,Nikhil Gupta,PAID,
SAL025688,2025-05-15,Natani Brothers,Khanpur,Dettol Soap,Personal Care,Reckitt,125g,16,31.0,48.0,0.0,Nikhil Gupta,PAID,
SAL025688,2025-05-15,Natani Brothers,Khanpur,Maggi Noodles,Snacks,Nestle,70g,30,11.0,16.0,5.0,Nikhil Gupta,PAID,
SAL025692,2025-05-26,Natani Brothers,Khanpur,Coca Cola,Beverages,Coca-Cola,750ml,9,30.0,42.0,0.0,Nikhil Gupta,PAID,
SAL025692,2025-05-26,Natani Brothers,Khanpur,Havmor Ice Cream,Dairy,Havmor,500ml,34,95.0,130.0,0.0,Nikhil Gupta,PAID,
SAL025703,2025-06-26,Natani Brothers,Khanpur,Sarpan Hybrid Seeds,Agricultural,Sarpan,500g,13,185.0,260.0,5.0,Nikhil Gupta,PAID,
SAL025703,2025-06-26,Natani Brothers,Khanpur,Parachute Coconut Oil,Personal Care,Marico,500ml,18,75.0,110.0,0.0,Nikhil Gupta,PAID,
SAL025703,2025-06-26,Natani Brothers,Khanpur,Harpic Toilet Cleaner,Home Care,Reckitt,500ml,15,81.0,125.0,0.0,Nikhil Gupta,PAID,
SAL025703,2025-06-26,Natani Brothers,Khanpur,Aquaguard Filter Candle,Household,Aquaguard,1pc,34,145.0,210.0,0.0,Nikhil Gupta,PAID,
SAL025703,2025-06-26,Natani Brothers,Khanpur,Pears Soap,Personal Care,HUL,75g,1,38.0,58.0,0.0,Nikhil Gupta,PAID,
SAL025703,2025-06-26,Natani Brothers,Khanpur,Vivel Soap,Personal Care,ITC,100g,5,20.0,30.0,0.0,Nikhil Gupta,PAID,
SAL025718,2025-09-27,Natani Brothers,Khanpur,Fair & Lovely Cream,Personal Care,HUL,100g,43,58.0,88.0,0.0,Nikhil Gupta,PAID,
SAL025718,2025-09-27,Natani Brothers,Khanpur,Parle-G Biscuit,Snacks,Parle,800g,18,38.0,55.0,2.0,Nikhil Gupta,PAID,
SAL025718,2025-09-27,Natani Brothers,Khanpur,Knorr Soup,Packaged Foods,HUL,44g,37,34.0,48.0,0.0,Nikhil Gupta,PAID,
SAL025718,2025-09-27,Natani Brothers,Khanpur,Yippee Noodles,Snacks,ITC,70g,1,12.0,17.0,3.0,Nikhil Gupta,PAID,
SAL025722,2025-09-16,Natani Brothers,Khanpur,Coca Cola,Beverages,Coca-Cola,750ml,4,30.0,42.0,0.0,Amit Sharma,PAID,
SAL025723,2025-09-06,Natani Brothers,Khanpur,Odonil Air Freshener,Home Care,Dabur,50g,13,42.0,65.0,0.0,Amit Sharma,PAID,
SAL025723,2025-09-06,Natani Brothers,Khanpur,Dhara Mustard Oil,Agricultural,Dhara,1L,29,105.0,145.0,0.0,Amit Sharma,PAID,
SAL025723,2025-09-06,Natani Brothers,Khanpur,Battery Duracell AA,Household,Duracell,2pcs,8,58.0,85.0,0.0,Amit Sharma,PAID,
SAL025723,2025-09-06,Natani Brothers,Khanpur,Amul Milk 1L Pouch,Dairy,Amul,1L,12,55.0,68.0,0.0,Amit Sharma,PAID,
SAL025730,2025-10-13,Natani Brothers,Khanpur,Tata Tea Gold,Beverages,Tata,500g,3,190.0,260.0,10.0,Amit Sharma,PARTIAL,2025-11-12
SAL025730,2025-10-13,Natani Brothers,Khanpur,Clinic Plus Shampoo,Personal Care,HUL,175ml,20,51.0,78.0,0.0,Amit Sharma,PARTIAL,2025-11-12
SAL025730,2025-10-13,Natani Brothers,Khanpur,Dairy Milk Chocolate,Snacks,Cadbury,40g,46,35.0,50.0,0.0,Amit Sharma,PARTIAL,2025-11-12
